Unnamed: 0,vg_image_id,vg_object_id,image_file,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,llava_output
14330,2372254,2112343,http://manynames.upf.edu//2372254_2112343_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2372254.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2372254.jpg,animal,[{'30': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[229, 43, 260, 331]","[266, 44, 317, 402]","{'giraffe': 30, 'camel': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
4019,2330188,3239411,http://manynames.upf.edu//2330188_3239411_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2330188.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2330188.jpg,animal,[{'34': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[0, 32, 430, 343]","[0, 31, 520, 416]","{'giraffe': 34, 'giraffe head': 1, 'animal': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
24195,2413252,298447,http://manynames.upf.edu//2413252_298447_cow.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413252.jpg,cow,animals_plants,ungulate.n.01,"{'animal': 1.0, 'oxen': 1.0, 'bull': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2413252.jpg,animal,"[{'32': ['bull', 'cow', 'oxen', 'animal']}]",cow,"{'cow': 0.83, 'bull': 0.83, 'oxen': 0.83, 'animal': 1.0}","{'cow': {'None': 0.7, 'visual': 0.3}, 'bull': {'None': 0.7, 'visual': 0.3}, 'oxen': {'None': 0.7, 'visual': 0.3}, 'animal': {'None': 1.0}}",32,0.78125,1.098397117295888,4,animals_plants,train,"{'cow': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}, 'bull': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}, 'oxen': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}, 'animal': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}}","[189, 87, 168, 206]","[219, 97, 208, 253]","{'cow': 25, 'bull': 3, 'oxen': 2, 'animal': 2, 'antelope': 1, 'zebu': 1, 'gazelle': 1, 'goat': 1}","[['Horn'], ['Horn'], ['Horn'], ['Horn'], ['Horn']]"
18768,2390532,1249430,http://manynames.upf.edu//2390532_1249430_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390532.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2390532.jpg,animal,[{'31': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[20, 113, 296, 345]","[11, 94, 272, 315]","{'giraffe': 31, 'animal': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
11586,2362343,3890563,http://manynames.upf.edu//2362343_3890563_flamingo.png,https://cs.stanford.edu/people/rak248/VG_100K/2362343.jpg,bird,animals_plants,bird.n.01,"{'bird': 1.0, 'swan': 1.0, 'flamingo': 1.0, 'duck': 1.0}",1.0,{'None': 1.0},2362343.jpg,animal,"[{'36': ['duck', 'flamingo', 'swan', 'bird']}]",flamingo,"{'flamingo': 1.0, 'bird': 1.0, 'swan': 0.67, 'duck': 0.5}","{'flamingo': {'None': 1.0}, 'bird': {'None': 1.0}, 'swan': {'None': 0.7, 'visual': 0.3}, 'duck': {'visual': 0.7, 'None': 0.3}}",36,0.5,1.4932133643654213,4,animals_plants,train,"{'flamingo': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}, 'bird': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}, 'swan': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}, 'duck': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}}","[33, 35, 435, 426]","[23, 24, 396, 388]","{'flamingo': 18, 'bird': 14, 'swan': 2, 'duck': 2}","[['Pink'], ['Pink'], ['Pink'], ['Pink'], ['Pink']]"
20194,2397185,1191963,http://manynames.upf.edu//2397185_1191963_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2397185.jpg,dog,animals_plants,dog.n.01,{'puppy': 1.0},1.0,{'None': 1.0},2397185.jpg,animal,"[{'31': ['puppy', 'dog']}]",dog,"{'dog': 1.0, 'puppy': 1.0}","{'dog': {'None': 1.0}, 'puppy': {'None': 1.0}}",31,0.935483870967742,0.345117314944953,2,animals_plants,train,"{'dog': {'dog': 1.0, 'puppy': 1.0}, 'puppy': {'dog': 1.0, 'puppy': 1.0}}","[117, 104, 303, 226]","[132, 117, 368, 276]","{'dog': 29, 'puppy': 2, 'person': 1}","[['Toy'], ['Dog'], ['Dog'], ['Toy'], ['Toy']]"
18569,2389636,503614,http://manynames.upf.edu//2389636_503614_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389636.jpg,dog,animals_plants,dog.n.01,{'animal': 1.0},0.83,"{'bounding box': 0.3, 'None': 0.7}",2389636.jpg,animal,"[{'33': ['dog', 'animal']}]",dog,"{'dog': 0.83, 'animal': 0.83}","{'dog': {'None': 0.7, 'bounding box': 0.3}, 'animal': {'None': 0.7, 'bounding box': 0.3}}",33,0.9393939393939394,0.3298460702071463,2,animals_plants,train,"{'dog': {'dog': 1.0, 'animal': 1.0}, 'animal': {'dog': 1.0, 'animal': 1.0}}","[9, 6, 452, 407]","[3, 0, 496, 447]","{'dog': 31, 'animal': 2, 'one-eyed dog': 1, 'donut': 1}","[['Dog'], ['Dog'], ['Dog'], ['Dog'], ['Dog']]"
15368,2375986,2448770,http://manynames.upf.edu//2375986_2448770_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2375986.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2375986.jpg,animal,[{'31': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[90, 36, 251, 255]","[100, 36, 307, 311]","{'cat': 31, 'sofa': 1}","[['Suitcase'], ['Suitcase'], ['Suitcase'], ['Suitcase'], ['Suitcase']]"
425,3741,3648314,http://manynames.upf.edu//3741_3648314_flower.png,https://cs.stanford.edu/people/rak248/VG_100K_2/3741.jpg,flower,animals_plants,flower.n.01,{},1.0,{'None': 1.0},3741.jpg,"plant, flora, plant life",[{'34': ['flower']}],flower,{'flower': 1.0},{'flower': {'None': 1.0}},34,1.0,0.0,1,animals_plants,val,{'flower': {'flower': 1.0}},"[70, 90, 300, 268]","[66, 87, 322, 288]","{'flower': 34, 'flower pedal': 1}","[['Flower'], ['Flower'], ['Flower'], ['Flower'], ['Flower']]"
4542,2333258,3209850,http://manynames.upf.edu//2333258_3209850_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2333258.jpg,cat,animals_plants,feline.n.01,{'kitten': 1.0},1.0,{'None': 1.0},2333258.jpg,animal,"[{'35': ['kitten', 'cat']}]",cat,"{'cat': 1.0, 'kitten': 1.0}","{'cat': {'None': 1.0}, 'kitten': {'None': 1.0}}",35,0.9142857142857144,0.4220005168831531,2,animals_plants,train,"{'cat': {'cat': 1.0, 'kitten': 1.0}, 'kitten': {'cat': 1.0, 'kitten': 1.0}}","[286, 102, 188, 270]","[334, 115, 231, 329]","{'cat': 32, 'kitten': 3, 'animal': 1}","[['Cat'], ['Cat'], ['Cat'], ['Mirror'], ['Mirror']]"
2030,2319103,1004642,http://manynames.upf.edu//2319103_1004642_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K/2319103.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2319103.jpg,animal,[{'31': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'zebra': {'zebra': 1.0}},"[0, 87, 263, 245]","[0, 97, 321, 300]","{'zebra': 31, 'animal': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
4240,2331468,2837367,http://manynames.upf.edu//2331468_2837367_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2331468.jpg,bird,animals_plants,bird.n.01,{'duck': 1.0},1.0,{'None': 1.0},2331468.jpg,animal,"[{'31': ['duck', 'bird']}]",bird,"{'bird': 1.0, 'duck': 0.67}","{'bird': {'None': 1.0}, 'duck': {'visual': 0.7, 'None': 0.3}}",31,0.8387096774193549,0.6373874992221911,2,animals_plants,train,"{'bird': {'bird': 1.0, 'duck': 1.0}, 'duck': {'bird': 1.0, 'duck': 1.0}}","[33, 80, 384, 188]","[32, 89, 465, 231]","{'bird': 26, 'duck': 5, 'peak': 1}","[['Bird'], ['Duck'], ['Bird'], ['Duck'], ['Bird']]"
572,61605,1073269,http://manynames.upf.edu//61605_1073269_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/61605.jpg,dog,animals_plants,dog.n.01,"{'pug': 1.0, 'cat': 0.67}",1.0,{'None': 1.0},61605.jpg,animal,"[{'35': ['dog', 'pug', 'cat']}]",dog,"{'dog': 1.0, 'cat': 0.5, 'pug': 1.0}","{'dog': {'None': 1.0}, 'cat': {'visual': 1.0}, 'pug': {'None': 1.0}}",35,0.8571428571428571,0.7303800063615659,3,animals_plants,train,"{'dog': {'dog': 1.0, 'cat': 0.67, 'pug': 1.0}, 'cat': {'dog': 0.67, 'cat': 1.0, 'pug': 0.67}, 'pug': {'dog': 1.0, 'cat': 0.67, 'pug': 1.0}}","[87, 150, 444, 366]","[44, 80, 265, 220]","{'dog': 30, 'cat': 3, 'pug': 2, 'animal': 1}","[['Dog'], ['Dog'], ['Dog'], ['Dog'], ['Dog']]"
21909,2404564,376836,http://manynames.upf.edu//2404564_376836_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2404564.jpg,sheep,animals_plants,ungulate.n.01,{'goats': 1.0},1.0,{'None': 1.0},2404564.jpg,animal,"[{'32': ['sheep', 'goats']}]",sheep,"{'sheep': 1.0, 'goats': 0.5}","{'sheep': {'None': 1.0}, 'goats': {'visual': 0.7, 'None': 0.3}}",32,0.90625,0.4488644887230293,2,animals_plants,train,"{'sheep': {'sheep': 1.0, 'goats': 1.0}, 'goats': {'sheep': 1.0, 'goats': 1.0}}","[31, 189, 316, 193]","[21, 162, 290, 180]","{'sheep': 29, 'goats': 3, 'wood': 1, 'bench': 1, 'animal': 1}","[['Bench'], ['Bench'], ['Bench'], ['Bench'], ['Bench']]"
23580,2410891,319265,http://manynames.upf.edu//2410891_319265_bird.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410891.jpg,bird,animals_plants,bird.n.01,{'duck': 1.0},1.0,{'None': 1.0},2410891.jpg,animal,"[{'33': ['duck', 'bird']}]",bird,"{'duck': 0.33, 'bird': 1.0}","{'duck': {'visual': 1.0}, 'bird': {'None': 1.0}}",30,1.0,0.0,1,animals_plants,train,"{'duck': {'duck': 1.0, 'bird': 1.0}, 'bird': {'duck': 1.0, 'bird': 1.0}}","[96, 114, 269, 185]","[107, 129, 328, 228]","{'bird': 30, 'duck': 3, 'humming bird': 1}","[['Duck'], ['Duck'], ['Duck'], ['Duck'], ['Duck']]"
7339,2346434,899504,http://manynames.upf.edu//2346434_899504_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2346434.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2346434.jpg,animal,[{'35': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[31, 0, 316, 332]","[30, 0, 384, 395]","{'dog': 35, 'frisbee': 1}","[['Dog'], ['Dog'], ['Dog'], ['Dog'], ['Dog']]"
24817,2415874,3246351,http://manynames.upf.edu//2415874_3246351_horse.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415874.jpg,horse,animals_plants,horse.n.01,"{'horse': 1.0, 'animal': 1.0}",1.0,{'None': 1.0},2415874.jpg,animal,"[{'30': ['horse', 'animal']}]",horse,"{'horse': 1.0, 'animal': 1.0}","{'horse': {'None': 1.0}, 'animal': {'None': 1.0}}",30,0.9333333333333332,0.3533593350214213,2,animals_plants,train,"{'horse': {'horse': 1.0, 'animal': 1.0}, 'animal': {'horse': 1.0, 'animal': 1.0}}","[103, 14, 330, 361]","[116, 10, 400, 437]","{'horse': 28, 'animal': 2}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
10476,2358486,2265810,http://manynames.upf.edu//2358486_2265810_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2358486.jpg,dog,animals_plants,dog.n.01,"{'dog': 1.0, 'puppy': 1.0}",1.0,{'None': 1.0},2358486.jpg,animal,"[{'34': ['puppy', 'dog']}]",dog,"{'dog': 1.0, 'puppy': 1.0}","{'dog': {'None': 1.0}, 'puppy': {'None': 1.0}}",34,0.9117647058823528,0.4305518670104393,2,animals_plants,train,"{'dog': {'dog': 1.0, 'puppy': 1.0}, 'puppy': {'dog': 1.0, 'puppy': 1.0}}","[21, 43, 269, 406]","[12, 31, 247, 370]","{'dog': 31, 'puppy': 3}","[['Dog'], ['Dog'], ['Dog'], ['Dog'], ['Dog']]"
4003,2330140,3393374,http://manynames.upf.edu//2330140_3393374_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2330140.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2330140.jpg,animal,[{'34': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[4, 23, 261, 238]","[0, 20, 319, 291]","{'horse': 34, 'animal': 1, 'saddle': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
23557,2410817,362112,http://manynames.upf.edu//2410817_362112_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410817.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2410817.jpg,animal,[{'32': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},32,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[93, 73, 293, 382]","[76, 58, 269, 349]","{'dog': 32, 'belt': 1}","[['Frisbee'], ['Frisbee'], ['Frisbee'], ['Frisbee'], ['Frisbee']]"
923,1159822,1598022,http://manynames.upf.edu//1159822_1598022_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/1159822.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},1159822.jpg,animal,[{'34': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[80, 273, 884, 407]","[40, 152, 522, 244]","{'horse': 34, 'animal': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
25131,2417234,2831276,http://manynames.upf.edu//2417234_2831276_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417234.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2417234.jpg,animal,[{'33': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'zebra': {'zebra': 1.0}},"[41, 28, 458, 276]","[42, 26, 554, 337]","{'zebra': 33, 'giraffe': 1, 'animal': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
5387,2337615,2533035,http://manynames.upf.edu//2337615_2533035_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2337615.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2337615.jpg,animal,[{'35': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[26, 178, 298, 132]","[24, 206, 363, 165]","{'horse': 35, 'shoe': 1}","[['Tree'], ['Horse'], ['Tree'], ['Tree'], ['Horse']]"
8641,2351509,860321,http://manynames.upf.edu//2351509_860321_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2351509.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2351509.jpg,animal,[{'35': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[60, 218, 276, 165]","[47, 188, 254, 155]","{'horse': 35, 'animal': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
11974,2363820,761822,http://manynames.upf.edu//2363820_761822_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2363820.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2363820.jpg,animal,[{'28': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},28,1.0,0.0,1,animals_plants,test,{'dog': {'dog': 1.0}},"[155, 59, 253, 197]","[178, 63, 309, 242]","{'dog': 28, 'plate': 1}","[['Coca-cola'], ['Coca-cola'], ['Coca-cola'], ['Coca-cola'], ['Coca-cola']]"
16175,2378865,1363643,http://manynames.upf.edu//2378865_1363643_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378865.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2378865.jpg,animal,[{'35': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[89, 214, 286, 286]","[73, 184, 262, 263]","{'dog': 35, 'animal': 1}","[['Dog'], ['Dog'], ['Dog'], ['Dog'], ['Dog']]"
20447,2398290,1181039,http://manynames.upf.edu//2398290_1181039_cow.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2398290.jpg,cow,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2398290.jpg,animal,[{'34': ['cow']}],cow,{'cow': 1.0},{'cow': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'cow': {'cow': 1.0}},"[0, 28, 297, 346]","[0, 26, 361, 419]","{'cow': 34, 'bull': 1, 'animal': 1}","[['Cow'], ['Cow'], ['Cow'], ['Cow'], ['Cow']]"
6008,2341034,1044439,http://manynames.upf.edu//2341034_1044439_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2341034.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2341034.jpg,animal,[{'34': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[190, 45, 276, 288]","[220, 47, 337, 351]","{'horse': 34, 'shirt': 1, 't-shirt': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
3699,2328507,3338141,http://manynames.upf.edu//2328507_3338141_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2328507.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2328507.jpg,animal,[{'31': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[118, 32, 230, 301]","[134, 31, 282, 366]","{'giraffe': 31, 'animal': 1}","[['Fence'], ['Fence'], ['Fence'], ['Fence'], ['Fence']]"
18906,2391144,1243450,http://manynames.upf.edu//2391144_1243450_bird.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391144.jpg,owl,animals_plants,bird.n.01,{'bird': 1.0},1.0,{'None': 1.0},2391144.jpg,animal,"[{'35': ['owl', 'bird']}]",bird,"{'bird': 1.0, 'owl': 1.0}","{'bird': {'None': 1.0}, 'owl': {'None': 1.0}}",35,0.5428571428571428,0.9946937953613058,2,animals_plants,train,"{'bird': {'bird': 1.0, 'owl': 1.0}, 'owl': {'bird': 1.0, 'owl': 1.0}}","[23, 53, 294, 421]","[14, 40, 270, 383]","{'bird': 19, 'owl': 16, 'baby bird': 1}","[['Owl'], ['Owl'], ['Owl'], ['Owl'], ['Owl']]"
18124,2387385,678066,http://manynames.upf.edu//2387385_678066_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387385.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2387385.jpg,animal,"[{'3': ['laptop']}, {'30': ['cat']}]",cat,"{'laptop': 0.0, 'cat': 1.0}","{'laptop': {'bounding box': 1.0}, 'cat': {'None': 1.0}}",30,1.0,0.0,1,animals_plants,train,"{'laptop': {'laptop': 1.0, 'cat': 0.0}, 'cat': {'laptop': 0.0, 'cat': 1.0}}","[1, 93, 324, 183]","[0, 104, 394, 226]","{'cat': 30, 'laptop': 3}","[['Laptop'], ['Laptop'], ['Laptop'], ['Laptop'], ['Laptop']]"
11975,2363821,2568606,http://manynames.upf.edu//2363821_2568606_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2363821.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2363821.jpg,animal,[{'35': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[113, 7, 239, 325]","[128, 1, 292, 395]","{'cat': 35, 'animal': 1}","[['Cat'], ['Cat'], ['Cat'], ['Cat'], ['Cat']]"
16892,2381911,1333022,http://manynames.upf.edu//2381911_1333022_parrot.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381911.jpg,bird,animals_plants,bird.n.01,"{'bird': 1.0, 'parrot': 1.0}",1.0,{'None': 1.0},2381911.jpg,animal,"[{'36': ['parrot', 'bird']}]",parrot,"{'parrot': 1.0, 'bird': 1.0}","{'parrot': {'None': 1.0}, 'bird': {'None': 1.0}}",36,0.5277777777777778,0.997772472089982,2,animals_plants,train,"{'parrot': {'parrot': 1.0, 'bird': 1.0}, 'bird': {'parrot': 1.0, 'bird': 1.0}}","[115, 149, 163, 292]","[96, 126, 153, 268]","{'parrot': 19, 'bird': 17}","[['Bird'], ['Bird'], ['Parrot'], ['Parrot'], ['Bird']]"
5304,2337188,958748,http://manynames.upf.edu//2337188_958748_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2337188.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2337188.jpg,animal,[{'35': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[38, 110, 393, 265]","[38, 124, 475, 323]","{'horse': 35, 'horse and children': 1}","[['Hat'], ['Gun'], ['Gun'], ['Gun'], ['Hat']]"
15335,2375863,2365742,http://manynames.upf.edu//2375863_2365742_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2375863.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2375863.jpg,animal,[{'35': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[83, 102, 230, 271]","[92, 115, 281, 330]","{'cat': 35, 'child': 1}","[['Can'], ['Can'], ['Can'], ['Can'], ['Can']]"
8442,2350706,866040,http://manynames.upf.edu//2350706_866040_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2350706.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2350706.jpg,animal,[{'34': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[0, 0, 413, 147]","[0, 0, 500, 183]","{'horse': 34, 'stallion': 1, 'belt': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
6025,2341092,944606,http://manynames.upf.edu//2341092_944606_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2341092.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2341092.jpg,animal,[{'34': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},34,1.0,0.0,1,animals_plants,test,{'giraffe': {'giraffe': 1.0}},"[58, 79, 421, 166]","[62, 87, 510, 205]","{'giraffe': 34, 'wood': 1, 'grafter': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
20622,2399006,1173238,http://manynames.upf.edu//2399006_1173238_bird.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2399006.jpg,bird,animals_plants,bird.n.01,{'sparrow': 0.67},1.0,{'None': 1.0},2399006.jpg,animal,"[{'31': ['sparrow', 'bird']}]",bird,"{'bird': 1.0, 'sparrow': 1.0}","{'bird': {'None': 1.0}, 'sparrow': {'None': 1.0}}",31,0.935483870967742,0.345117314944953,2,animals_plants,train,"{'bird': {'bird': 1.0, 'sparrow': 0.67}, 'sparrow': {'bird': 0.67, 'sparrow': 1.0}}","[61, 178, 195, 275]","[48, 152, 181, 253]","{'bird': 29, 'sparrow': 2, 'tree': 1, 'bluebird': 1}","[['Bird'], ['Bird'], ['Bird'], ['Bird'], ['Bird']]"
15498,2376412,2426083,http://manynames.upf.edu//2376412_2426083_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2376412.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2376412.jpg,animal,[{'30': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[38, 53, 252, 175]","[27, 40, 232, 163]","{'giraffe': 30, 'rig': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
18761,2390494,1249781,http://manynames.upf.edu//2390494_1249781_horse.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390494.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2390494.jpg,animal,[{'33': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[75, 142, 290, 212]","[78, 155, 337, 248]","{'horse': 33, 'pant': 1, 'animal': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
11632,2362480,1685416,http://manynames.upf.edu//2362480_1685416_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2362480.jpg,bird,animals_plants,bird.n.01,"{'gull': 1.0, 'seagull': 1.0}",1.0,{'None': 1.0},2362480.jpg,animal,"[{'31': ['gull', 'seagull', 'bird']}]",bird,"{'bird': 1.0, 'seagull': 1.0, 'gull': 1.0}","{'bird': {'None': 1.0}, 'seagull': {'None': 1.0}, 'gull': {'None': 1.0}}",31,0.6774193548387096,1.1400457981819083,3,animals_plants,train,"{'bird': {'bird': 1.0, 'seagull': 1.0, 'gull': 1.0}, 'seagull': {'bird': 1.0, 'seagull': 1.0, 'gull': 1.0}, 'gull': {'bird': 1.0, 'seagull': 1.0, 'gull': 1.0}}","[0, 74, 262, 274]","[0, 81, 319, 334]","{'bird': 21, 'seagull': 8, 'gull': 2, 'peak': 1, 'sparrow': 1, 'owe': 1}","[['Seagull'], ['Seagull'], ['Seagull'], ['Seagull'], ['Seagull']]"
