Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,llava_extracted_nouns,pearsonr
16856,2381729,1334407,http://manynames.upf.edu//2381729_1334407_girl.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381729.jpg,girl,people,woman.n.01,{'child': 1.0},1.0,{'None': 1.0},2381729.jpg,person,"[{'33': ['girl', 'child']}]",girl,"{'girl': 1.0, 'child': 1.0}","{'girl': {'None': 1.0}, 'child': {'None': 1.0}}",33,0.7575757575757576,0.7990485210442682,2,people,train,"{'girl': {'girl': 1.0, 'child': 1.0}, 'child': {'girl': 1.0, 'child': 1.0}}","[96, 93, 159, 258]","[108, 104, 197, 315]","{'child': 0.2222222222222222, 'stuffed animal': 0.0, 'teddy bear': 0.0, 'baby': 0.027777777777777776, 'person': 0.027777777777777776, 'pink': 0.0, 'girl': 0.6944444444444444, 'pink teddy bear': 0.0, 'children': 0.027777777777777776}","{'child': 0.0, 'stuffed animal': 0.2, 'teddy bear': 0.4, 'baby': 0.0, 'person': 0.0, 'pink': 0.2, 'girl': 0.0, 'pink teddy bear': 0.2, 'children': 0.0}",-0.4157853401662877
808,713487,1584584,http://manynames.upf.edu//713487_1584584_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/713487.jpg,lady,people,woman.n.01,"{'woman': 1.0, 'gamer': 0.67, 'girl': 1.0, 'person': 1.0}",1.0,{'None': 1.0},713487.jpg,person,"[{'27': ['lady', 'person', 'girl', 'woman', 'gamer']}, {'3': ['t-shirt']}]",woman,"{'t-shirt': 0.5, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 1.0, 'lady': 1.0}","{'t-shirt': {'bounding box': 0.7, 'None': 0.3}, 'woman': {'None': 1.0}, 'girl': {'None': 1.0}, 'person': {'None': 1.0}, 'gamer': {'None': 1.0}, 'lady': {'None': 1.0}}",27,0.5185185185185185,1.9062723398211248,5,people,,"{'t-shirt': {'t-shirt': 1.0, 'woman': 0.0, 'girl': 0.0, 'person': 0.0, 'gamer': 0.0, 'lady': 0.0}, 'woman': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}, 'girl': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}, 'person': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}, 'gamer': {'t-shirt': 0.0, 'woman': 0.67, 'girl': 0.67, 'person': 0.67, 'gamer': 1.0, 'lady': 0.67}, 'lady': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}}","[186, 139, 325, 764]","[74, 54, 149, 341]","{'top': 0.027777777777777776, 't-shirt': 0.08333333333333333, 'woman': 0.3888888888888889, 'pant': 0.027777777777777776, 'gamer': 0.05555555555555555, 'wii': 0.0, 'person': 0.1111111111111111, 'lady': 0.05555555555555555, 'jacket': 0.027777777777777776, 'girl': 0.1388888888888889, 'shorts': 0.027777777777777776, 'dress': 0.027777777777777776, 'trousers': 0.027777777777777776}","{'top': 0.0, 't-shirt': 0.0, 'woman': 0.0, 'pant': 0.0, 'gamer': 0.0, 'wii': 1.0, 'person': 0.0, 'lady': 0.0, 'jacket': 0.0, 'girl': 0.0, 'shorts': 0.0, 'dress': 0.0, 'trousers': 0.0}",-0.2276475708342126
966,1160147,1602254,http://manynames.upf.edu//1160147_1602254_man.png,https://cs.stanford.edu/people/rak248/VG_100K/1160147.jpg,man,people,man.n.01,{'soldier': 1.0},1.0,{'None': 1.0},1160147.jpg,person,"[{'33': ['soldier', 'man']}]",man,"{'man': 1.0, 'soldier': 1.0}","{'man': {'None': 1.0}, 'soldier': {'None': 1.0}}",33,0.7272727272727273,0.8453509366224365,2,people,train,"{'man': {'man': 1.0, 'soldier': 1.0}, 'soldier': {'man': 1.0, 'soldier': 1.0}}","[11, 8, 412, 733]","[0, 0, 187, 327]","{'coca-cola': 0.0, 'box': 0.027777777777777776, 'soldier': 0.25, 'coca cola': 0.0, 'man': 0.6666666666666666, 'jacket': 0.027777777777777776, 'dress': 0.027777777777777776}","{'coca-cola': 0.8, 'box': 0.0, 'soldier': 0.0, 'coca cola': 0.2, 'man': 0.0, 'jacket': 0.0, 'dress': 0.0}",-0.32201645951675845
5210,2336718,2429299,http://manynames.upf.edu//2336718_2429299_snowboarder.png,https://cs.stanford.edu/people/rak248/VG_100K/2336718.jpg,lady,people,woman.n.01,"{'person': 1.0, 'woman': 1.0, 'skier': 1.0, 'snowboarder': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2336718.jpg,person,"[{'32': ['person', 'skier', 'man', 'snowboarder', 'woman']}, {'2': ['helmet']}]",snowboarder,"{'helmet': 0.5, 'snowboarder': 1.0, 'person': 1.0, 'skier': 0.83, 'man': 0.83, 'woman': 1.0}","{'helmet': {'bounding box': 1.0}, 'snowboarder': {'None': 1.0}, 'person': {'None': 1.0}, 'skier': {'linguistic': 0.3, 'None': 0.7}, 'man': {'linguistic': 0.3, 'None': 0.7}, 'woman': {'None': 1.0}}",32,0.375,2.1582594697016404,5,people,,"{'helmet': {'helmet': 1.0, 'snowboarder': 0.0, 'person': 0.0, 'skier': 0.0, 'man': 0.0, 'woman': 0.0}, 'snowboarder': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'person': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'skier': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'man': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'woman': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}}","[169, 16, 126, 307]","[195, 12, 157, 374]","{'t-shirt': 0.027777777777777776, 'skier': 0.16666666666666666, 'woman': 0.08333333333333333, 'helmet': 0.05555555555555555, 'person': 0.19444444444444445, 'snowboard': 0.0, 'man': 0.1111111111111111, 'dress': 0.027777777777777776, 'snowboarder': 0.3333333333333333}","{'t-shirt': 0.0, 'skier': 0.6, 'woman': 0.0, 'helmet': 0.0, 'person': 0.0, 'snowboard': 0.4, 'man': 0.0, 'dress': 0.0, 'snowboarder': 0.0}",-0.05808023194967754
6714,2343925,3319794,http://manynames.upf.edu//2343925_3319794_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2343925.jpg,girl,people,woman.n.01,"{'hiker': 1.0, 'woman': 1.0}",1.0,{'None': 1.0},2343925.jpg,person,"[{'29': ['hiker', 'woman']}, {'3': ['backpack']}]",woman,"{'backpack': 0.5, 'woman': 1.0, 'hiker': 1.0, 'female': 'NA'}","{'backpack': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'hiker': {'None': 1.0}, 'female': 'NA'}",30,0.9,0.5608251769947303,3,people,train,"{'backpack': {'backpack': 1.0, 'woman': 0.0, 'hiker': 0.0, 'female': 'NA'}, 'woman': {'backpack': 0.0, 'woman': 1.0, 'hiker': 1.0, 'female': 'NA'}, 'hiker': {'backpack': 0.0, 'woman': 1.0, 'hiker': 1.0, 'female': 'NA'}, 'female': {'backpack': 'NA', 'woman': 'NA', 'hiker': 'NA', 'female': 'NA'}}","[20, 49, 211, 232]","[17, 52, 259, 284]","{'woman': 0.75, 'hiker': 0.05555555555555555, 'person': 0.027777777777777776, 'backpacker': 0.027777777777777776, 'fire hydrant': 0.0, 'female': 0.027777777777777776, 'girl': 0.027777777777777776, 'backpack': 0.08333333333333333}","{'woman': 0.0, 'hiker': 0.0, 'person': 0.0, 'backpacker': 0.0, 'fire hydrant': 1.0, 'female': 0.0, 'girl': 0.0, 'backpack': 0.0}",-0.19906827984171396
12898,2366938,2048891,http://manynames.upf.edu//2366938_2048891_skateboarder.png,https://cs.stanford.edu/people/rak248/VG_100K/2366938.jpg,skateboarder,people,athlete.n.01,"{'skater': 1.0, 'man': 1.0, 'person': 1.0}",1.0,{'None': 1.0},2366938.jpg,person,"[{'28': ['person', 'man', 'skateboarder', 'skater']}, {'3': ['helmet']}]",skateboarder,"{'helmet': 0.17, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}","{'helmet': {'bounding box': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}}",28,0.4642857142857143,1.8030074660991144,4,people,train,"{'helmet': {'helmet': 1.0, 'skateboarder': 0.0, 'skater': 0.0, 'man': 0.0, 'person': 0.0}, 'skateboarder': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}, 'skater': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}, 'man': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}, 'person': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}}","[19, 33, 232, 212]","[10, 23, 214, 197]","{'skater': 0.2, 'skateboard': 0.02857142857142857, 'scatting board': 0.02857142857142857, 'helmet': 0.08571428571428572, 'person': 0.08571428571428572, 'skateboarder': 0.37142857142857144, 'man': 0.14285714285714285, 'daredevil': 0.02857142857142857, 'boy': 0.02857142857142857}","{'skater': 0.0, 'skateboard': 1.0, 'scatting board': 0.0, 'helmet': 0.0, 'person': 0.0, 'skateboarder': 0.0, 'man': 0.0, 'daredevil': 0.0, 'boy': 0.0}",-0.2698978095246548
22587,2407344,3810748,http://manynames.upf.edu//2407344_3810748_plane.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407344.jpg,jet,vehicles,aircraft.n.01,"{'airliner': 1.0, 'airplane': 1.0, 'plane': 1.0}",1.0,{'None': 1.0},2407344.jpg,vehicle,"[{'34': ['airplane', 'jet', 'plane', 'airliner']}]",plane,"{'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}","{'plane': {'None': 1.0}, 'airplane': {'None': 1.0}, 'airliner': {'None': 1.0}, 'jet': {'None': 1.0}}",34,0.4705882352941176,1.5197284615795614,4,vehicles,train,"{'plane': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}, 'airplane': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}, 'airliner': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}, 'jet': {'plane': 1.0, 'airplane': 1.0, 'airliner': 1.0, 'jet': 1.0}}","[73, 123, 402, 89]","[80, 140, 487, 113]","{'jet': 0.05555555555555555, 'plane': 0.4444444444444444, 'airplane': 0.3888888888888889, 'airliner': 0.05555555555555555, 'wings': 0.027777777777777776, 'aero plane': 0.027777777777777776}","{'jet': 0.0, 'plane': 0.0, 'airplane': 1.0, 'airliner': 0.0, 'wings': 0.0, 'aero plane': 0.0}",0.5587442366156626
20660,2399191,418396,http://manynames.upf.edu//2399191_418396_motorcycle.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2399191.jpg,motorcycle,vehicles,motorcycle.n.01,{'bike': 1.0},1.0,{'None': 1.0},2399191.jpg,vehicle,"[{'31': ['motorcycle', 'bike']}, {'5': ['wheel']}]",motorcycle,"{'wheel': 0.17, 'motorcycle': 1.0, 'bike': 1.0}","{'wheel': {'bounding box': 1.0}, 'motorcycle': {'None': 1.0}, 'bike': {'None': 1.0}}",31,0.7741935483870968,0.7706290693639406,2,vehicles,train,"{'wheel': {'wheel': 1.0, 'motorcycle': 0.0, 'bike': 0.0}, 'motorcycle': {'wheel': 0.0, 'motorcycle': 1.0, 'bike': 1.0}, 'bike': {'wheel': 0.0, 'motorcycle': 1.0, 'bike': 1.0}}","[0, 53, 336, 216]","[0, 56, 408, 265]","{'wheel': 0.1388888888888889, 'bike': 0.19444444444444445, 'motorcycle': 0.6666666666666666}","{'wheel': 0.0, 'bike': 0.0, 'motorcycle': 1.0}",0.9954022744967959
9683,2355505,1785515,http://manynames.upf.edu//2355505_1785515_boat.png,https://cs.stanford.edu/people/rak248/VG_100K/2355505.jpg,boat,vehicles,boat.n.01,{'ship': 1.0},1.0,{'None': 1.0},2355505.jpg,vehicle,"[{'34': ['ship', 'boat']}]",boat,"{'boat': 1.0, 'ship': 1.0}","{'boat': {'None': 1.0}, 'ship': {'None': 1.0}}",34,0.9117647058823528,0.4305518670104393,2,vehicles,train,"{'boat': {'boat': 1.0, 'ship': 1.0}, 'ship': {'boat': 1.0, 'ship': 1.0}}","[39, 46, 302, 193]","[40, 48, 368, 237]","{'boat': 0.8611111111111112, 'tugboat': 0.027777777777777776, 'shoe': 0.027777777777777776, 'ship': 0.08333333333333333}","{'boat': 1.0, 'tugboat': 0.0, 'shoe': 0.0, 'ship': 0.0}",0.9979402655783319
23855,2411981,205544,http://manynames.upf.edu//2411981_205544_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411981.jpg,truck,vehicles,truck.n.01,{'car': 1.0},1.0,{'None': 1.0},2411981.jpg,vehicle,"[{'30': ['truck', 'car']}, {'2': ['wheel']}]",truck,"{'wheel': 0.5, 'truck': 1.0, 'car': 1.0}","{'wheel': {'bounding box': 1.0}, 'truck': {'None': 1.0}, 'car': {'None': 1.0}}",30,0.9,0.4689955935892813,2,vehicles,test,"{'wheel': {'wheel': 1.0, 'truck': 0.0, 'car': 0.0}, 'truck': {'wheel': 0.0, 'truck': 1.0, 'car': 1.0}, 'car': {'wheel': 0.0, 'truck': 1.0, 'car': 1.0}}","[46, 51, 310, 150]","[48, 54, 377, 186]","{'automobile': 0.027777777777777776, 'pickup truck': 0.027777777777777776, 'wheel': 0.05555555555555555, 'truck': 0.75, 'vehicle': 0.027777777777777776, 'car': 0.08333333333333333, 'suv': 0.027777777777777776}","{'automobile': 0.0, 'pickup truck': 0.0, 'wheel': 0.0, 'truck': 1.0, 'vehicle': 0.0, 'car': 0.0, 'suv': 0.0}",0.9968748927054847
1313,2316244,3312928,http://manynames.upf.edu//2316244_3312928_marina.png,https://cs.stanford.edu/people/rak248/VG_100K/2316244.jpg,boat,vehicles,boat.n.01,{},0.33,{'bounding box': 1.0},2316244.jpg,vehicle,"[{'25': ['harbor', 'docks', 'marina', 'port']}, {'2': ['boat']}]",marina,"{'boat': 0.33, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}","{'boat': {'bounding box': 1.0}, 'marina': {'None': 1.0}, 'docks': {'None': 1.0}, 'port': {'None': 1.0}, 'harbor': {'None': 1.0}}",25,0.52,1.718845535995202,4,buildings,train,"{'boat': {'boat': 1.0, 'marina': 0.0, 'docks': 0.0, 'port': 0.0, 'harbor': 0.0}, 'marina': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}, 'docks': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}, 'port': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}, 'harbor': {'boat': 0.0, 'marina': 1.0, 'docks': 1.0, 'port': 1.0, 'harbor': 1.0}}","[0, 126, 499, 147]","[0, 143, 597, 183]","{'docks': 0.17647058823529413, 'shipyard': 0.029411764705882353, 'ship': 0.029411764705882353, 'docking area': 0.029411764705882353, 'bay': 0.029411764705882353, 'port': 0.08823529411764706, 'harbor': 0.08823529411764706, 'sea': 0.029411764705882353, 'boat': 0.058823529411764705, 'pole': 0.029411764705882353, 'pier': 0.029411764705882353, 'marina': 0.38235294117647056}","{'docks': 0.0, 'shipyard': 0.0, 'ship': 0.0, 'docking area': 0.0, 'bay': 0.0, 'port': 0.0, 'harbor': 0.0, 'sea': 0.0, 'boat': 1.0, 'pole': 0.0, 'pier': 0.0, 'marina': 0.0}",-0.07418201672013588
6676,2343770,2753665,http://manynames.upf.edu//2343770_2753665_car.png,https://cs.stanford.edu/people/rak248/VG_100K/2343770.jpg,car,vehicles,car.n.01,{'vehicle': 0.67},1.0,{'None': 1.0},2343770.jpg,vehicle,"[{'34': ['vehicle', 'car']}]",car,"{'car': 1.0, 'vehicle': 1.0, 'automobile': 'NA'}","{'car': {'None': 1.0}, 'vehicle': {'None': 1.0}, 'automobile': 'NA'}",35,0.9142857142857144,0.5007115883735378,3,vehicles,train,"{'car': {'car': 1.0, 'vehicle': 0.67, 'automobile': 'NA'}, 'vehicle': {'car': 0.67, 'vehicle': 1.0, 'automobile': 'NA'}, 'automobile': {'car': 'NA', 'vehicle': 'NA', 'automobile': 'NA'}}","[0, 37, 245, 229]","[0, 37, 299, 280]","{'automobile': 0.027777777777777776, 'wheel': 0.027777777777777776, 'bike': 0.0, 'vehicle': 0.05555555555555555, 'car': 0.8888888888888888}","{'automobile': 0.0, 'wheel': 0.0, 'bike': 0.2, 'vehicle': 0.0, 'car': 0.8}",0.9565911339096163
21251,2401997,393679,http://manynames.upf.edu//2401997_393679_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2401997.jpg,truck,vehicles,truck.n.01,"{'firetruck': 0.67, 'car': 0.67}",1.0,{'None': 1.0},2401997.jpg,vehicle,"[{'34': ['firetruck', 'truck', 'car']}]",truck,"{'truck': 1.0, 'car': 0.67, 'firetruck': 0.83}","{'truck': {'None': 1.0}, 'car': {'linguistic': 0.3, 'None': 0.3, 'visual': 0.3}, 'firetruck': {'linguistic': 0.3, 'None': 0.7}}",34,0.7941176470588235,0.9363790159392475,3,vehicles,train,"{'truck': {'truck': 1.0, 'car': 0.67, 'firetruck': 0.67}, 'car': {'truck': 0.67, 'car': 1.0, 'firetruck': 0.67}, 'firetruck': {'truck': 0.67, 'car': 0.67, 'firetruck': 1.0}}","[9, 87, 419, 391]","[1, 71, 382, 357]","{'pickup truck': 0.027777777777777776, 'fire hydrant': 0.0, 'truck': 0.75, 'firetruck': 0.08333333333333333, 'vehicle': 0.027777777777777776, 'car': 0.1111111111111111}","{'pickup truck': 0.0, 'fire hydrant': 1.0, 'truck': 0.0, 'firetruck': 0.0, 'vehicle': 0.0, 'car': 0.0}",-0.282842712474619
16801,2381447,1336577,http://manynames.upf.edu//2381447_1336577_car.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381447.jpg,car,vehicles,car.n.01,{'vehicle': 1.0},1.0,{'None': 1.0},2381447.jpg,vehicle,"[{'32': ['vehicle', 'car']}]",car,"{'car': 1.0, 'vehicle': 1.0}","{'car': {'None': 1.0}, 'vehicle': {'None': 1.0}}",32,0.9375,0.3372900666170139,2,vehicles,train,"{'car': {'car': 1.0, 'vehicle': 1.0}, 'vehicle': {'car': 1.0, 'vehicle': 1.0}}","[248, 0, 252, 357]","[278, 0, 297, 417]","{'bumper': 0.027777777777777776, 'cat': 0.0, 'fender': 0.027777777777777776, 'car': 0.8333333333333334, 'vehicle': 0.05555555555555555, 'licentiate': 0.027777777777777776, 'car back': 0.027777777777777776}","{'bumper': 0.0, 'cat': 0.8, 'fender': 0.0, 'car': 0.2, 'vehicle': 0.0, 'licentiate': 0.0, 'car back': 0.0}",0.04349928009287163
6382,2342621,932319,http://manynames.upf.edu//2342621_932319_train.png,https://cs.stanford.edu/people/rak248/VG_100K/2342621.jpg,train,vehicles,train.n.01,{},1.0,{'None': 1.0},2342621.jpg,vehicle,[{'34': ['train']}],train,{'train': 1.0},{'train': {'None': 1.0}},34,1.0,0.0,1,vehicles,train,{'train': {'train': 1.0}},"[162, 61, 298, 207]","[186, 66, 363, 254]","{'engine': 0.027777777777777776, 'train': 0.9444444444444444, 'engine car': 0.027777777777777776}","{'engine': 0.0, 'train': 1.0, 'engine car': 0.0}",1.0
20846,2400166,410982,http://manynames.upf.edu//2400166_410982_airplane.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400166.jpg,plane,vehicles,aircraft.n.01,"{'airplane': 1.0, 'jet': 1.0}",1.0,{'None': 1.0},2400166.jpg,vehicle,"[{'35': ['jet', 'plane', 'airplane']}]",airplane,"{'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}","{'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'jet': {'None': 1.0}}",35,0.5428571428571428,1.2431803979668357,3,vehicles,val,"{'airplane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'plane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'jet': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}}","[60, 97, 316, 93]","[65, 109, 384, 118]","{'airplane': 0.5277777777777778, 'aerophone': 0.027777777777777776, 'jet': 0.05555555555555555, 'plane': 0.3888888888888889}","{'airplane': 1.0, 'aerophone': 0.0, 'jet': 0.0, 'plane': 0.0}",0.7484811885651198
16244,2379158,1360417,http://manynames.upf.edu//2379158_1360417_train.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379158.jpg,train,vehicles,train.n.01,{},1.0,{'None': 1.0},2379158.jpg,vehicle,[{'34': ['train']}],train,{'train': 1.0},{'train': {'None': 1.0}},34,1.0,0.0,1,vehicles,train,{'train': {'train': 1.0}},"[95, 35, 306, 256]","[106, 35, 372, 313]","{'headlight': 0.027777777777777776, 'tram': 0.027777777777777776, 'train': 0.9444444444444444}","{'headlight': 0.0, 'tram': 0.0, 'train': 1.0}",1.0
17933,2386408,1286257,http://manynames.upf.edu//2386408_1286257_jet.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386408.jpg,airplane,vehicles,aircraft.n.01,"{'jet': 1.0, 'plane': 1.0, 'fighter jet': 1.0}",1.0,{'None': 1.0},2386408.jpg,vehicle,"[{'35': ['fighter jet', 'jet', 'plane', 'airplane']}]",jet,"{'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}","{'jet': {'None': 1.0}, 'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'fighter jet': {'None': 1.0}}",35,0.4571428571428571,1.7427308737169431,4,vehicles,train,"{'jet': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}, 'airplane': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}, 'plane': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}, 'fighter jet': {'jet': 1.0, 'airplane': 1.0, 'plane': 1.0, 'fighter jet': 1.0}}","[19, 83, 465, 168]","[16, 92, 562, 208]","{'jet': 0.4444444444444444, 'plane': 0.2222222222222222, 'airplane': 0.25, 'f16': 0.027777777777777776, 'fighter jet': 0.05555555555555555}","{'jet': 0.6, 'plane': 0.4, 'airplane': 0.0, 'f16': 0.0, 'fighter jet': 0.0}",0.8170525881974238
9040,2353121,1829131,http://manynames.upf.edu//2353121_1829131_train.png,https://cs.stanford.edu/people/rak248/VG_100K/2353121.jpg,train,vehicles,train.n.01,{'train car': 1.0},1.0,{'None': 1.0},2353121.jpg,vehicle,"[{'34': ['train car', 'train']}]",train,"{'train': 1.0, 'train car': 1.0}","{'train': {'None': 1.0}, 'train car': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,vehicles,train,"{'train': {'train': 1.0, 'train car': 1.0}, 'train car': {'train': 1.0, 'train car': 1.0}}","[33, 112, 465, 148]","[32, 127, 562, 184]","{'carriage': 0.027777777777777776, 'railway': 0.027777777777777776, 'train': 0.8888888888888888, 'train car': 0.05555555555555555}","{'carriage': 0.0, 'railway': 0.0, 'train': 1.0, 'train car': 0.0}",0.999527744955953
24281,2413579,170634,http://manynames.upf.edu//2413579_170634_truck.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413579.jpg,van,vehicles,truck.n.01,"{'car': 1.0, 'truck': 1.0, 'vehicle': 1.0, 'bus': 1.0}",0.92,"{'visual': 0.2, 'None': 0.8}",2413579.jpg,vehicle,"[{'31': ['truck', 'car', 'van', 'vehicle', 'bus']}]",truck,"{'truck': 1.0, 'van': 0.92, 'bus': 0.83, 'vehicle': 1.0, 'car': 0.92}","{'truck': {'None': 1.0}, 'van': {'None': 0.8, 'visual': 0.2}, 'bus': {'None': 0.7, 'visual': 0.3}, 'vehicle': {'None': 1.0}, 'car': {'None': 0.8, 'visual': 0.2}}",31,0.3225806451612903,2.1394098276068307,5,vehicles,val,"{'truck': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'van': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'bus': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'vehicle': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}, 'car': {'truck': 1.0, 'van': 1.0, 'bus': 1.0, 'vehicle': 1.0, 'car': 1.0}}","[28, 0, 368, 311]","[26, 0, 446, 378]","{'a truck': 0.0, 'motor home': 0.027777777777777776, 'a car': 0.0, 'the first name that comes to mind is ""ford"".': 0.0, 'ford': 0.0, 'bus': 0.16666666666666666, 'automobile': 0.027777777777777776, 'van': 0.25, 'grumman': 0.027777777777777776, 'glass': 0.027777777777777776, 'door': 0.027777777777777776, 'truck': 0.2777777777777778, 'rv': 0.0, 'vehicle': 0.1111111111111111, 'car': 0.05555555555555555}","{'a truck': 0.2, 'motor home': 0.0, 'a car': 0.2, 'the first name that comes to mind is ""ford"".': 0.2, 'ford': 0.2, 'bus': 0.0, 'automobile': 0.0, 'van': 0.0, 'grumman': 0.0, 'glass': 0.0, 'door': 0.0, 'truck': 0.0, 'rv': 0.2, 'vehicle': 0.0, 'car': 0.0}",-0.5269107718006805
2969,2324327,988082,http://manynames.upf.edu//2324327_988082_car.png,https://cs.stanford.edu/people/rak248/VG_100K/2324327.jpg,car,vehicles,car.n.01,{},1.0,{'None': 1.0},2324327.jpg,vehicle,[{'31': ['car']}],car,{'car': 1.0},{'car': {'None': 1.0}},31,1.0,0.0,1,vehicles,train,{'car': {'car': 1.0}},"[0, 40, 246, 192]","[0, 41, 301, 236]","{'van': 0.02857142857142857, 'umbrella': 0.02857142857142857, 'wheel': 0.02857142857142857, 'umbellate': 0.02857142857142857, 'car': 0.8857142857142857}","{'van': 0.0, 'umbrella': 0.6, 'wheel': 0.0, 'umbellate': 0.0, 'car': 0.4}",0.39528470752104744
