index,image_file,llava_filtered_output
261,data/images/quantifier/test_261.png,"['all', 'some', 'some', 'all', 'few', 'many', 'the smaller part', 'some', 'some', 'almost none', 'many', 'almost none', 'the smaller part', 'all', 'almost none', 'few', 'all', 'the smaller part', 'most', 'none', 'some', 'few', 'all', 'none', 'the smaller part', 'some', 'none', 'almost all', 'almost all', 'some', 'all', 'the smaller part', 'many', 'all', 'almost all', 'almost none', 'none', 'many', 'some', 'few']"
263,data/images/quantifier/test_263.png,"['some', 'few', 'all', 'few', 'almost none', 'the smaller part', 'some', 'the smaller part', 'some', 'many', 'almost none', 'many', 'almost all', 'few', 'some', 'some', 'the smaller part', 'some', 'few', 'some', 'all', 'almost none', 'some', 'almost all', 'some', 'almost none', 'few', 'few', 'many', 'almost all', 'few', 'some', 'none', 'some', 'almost none', 'some', 'most', 'almost all', 'few', 'some']"
278,data/images/quantifier/test_278.png,"['many', 'all', 'many', 'some', 'most', 'many', 'many', 'some', 'almost none', 'some', 'almost all', 'all', 'all', 'some', 'almost all', 'many', 'few', 'none', 'the smaller part', 'none', 'almost all', 'none', 'many', 'few', 'some', 'many', 'some', 'some', 'many', 'none', 'some', 'few', 'none', 'none', 'some', 'the smaller part', 'some', 'some', 'some', 'many']"
279,data/images/quantifier/test_279.png,"['some', 'almost all', 'most', 'some', 'some', 'many', 'few', 'many', 'many', 'some', 'all', 'all', 'all', 'some', 'few', 'many', 'most', 'many', 'none', 'few', 'almost all', 'all', 'few', 'almost none', 'few', 'few', 'some', 'some', 'the smaller part', 'all', 'many', 'some', 'none', 'almost none', 'most', 'some', 'few', 'some', 'the smaller part', 'almost all']"
287,data/images/quantifier/test_287.png,"['almost none', 'some', 'some', 'almost all', 'the smaller part', 'almost all', 'almost none', 'many', 'some', 'none', 'some', 'most', 'many', 'some', 'almost all', 'many', 'some', 'many', 'almost all', 'few', 'some', 'many', 'many', 'few', 'few', 'almost all', 'few', 'some', 'few', 'most', 'few', 'some', 'few', 'almost none', 'some', 'almost none', 'few', 'some', 'all', 'few']"
289,data/images/quantifier/test_289.png,"['some', 'almost none', 'some', 'many', 'some', 'none', 'many', 'some', 'many', 'almost all', 'almost none', 'almost all', 'some', 'few', 'some', 'almost all', 'few', 'most', 'some', 'some', 'almost all', 'some', 'almost all', 'few', 'almost none', 'many', 'few', 'none', 'almost all', 'many', 'few', 'almost all', 'some', 'many', 'almost all', 'the smaller part', 'some', 'few', 'many', 'none']"
307,data/images/quantifier/test_307.png,"['almost none', 'all', 'some', 'many', 'some', 'many', 'many', 'almost all', 'some', 'the smaller part', 'all', 'some', 'some', 'some', 'some', 'all', 'few', 'some', 'some', 'all', 'almost all', 'almost all', 'none', 'few', 'some', 'few', 'almost all', 'almost all', 'almost all', 'many', 'none', 'some', 'the smaller part', 'none', 'few', 'some', 'almost all', 'many', 'almost none', 'all']"
308,data/images/quantifier/test_308.png,"['some', 'some', 'none', 'some', 'all', 'all', 'many', 'some', 'almost none', 'none', 'some', 'some', 'many', 'some', 'all', 'many', 'some', 'few', 'all', 'all', 'most', 'almost all', 'few', 'most', 'many', 'some', 'some', 'most', 'few', 'few', 'many', 'almost all', 'all', 'most', 'all', 'some', 'some', 'some', 'almost all', 'some']"
317,data/images/quantifier/test_317.png,"['few', 'some', 'many', 'some', 'few', 'many', 'many', 'all', 'few', 'none', 'the smaller part', 'none', 'none', 'some', 'some', 'many', 'few', 'most', 'almost all', 'few', 'the smaller part', 'few', 'some', 'some', 'few', 'few', 'some', 'few', 'few', 'some', 'some', 'almost all', 'some', 'many', 'all', 'all', 'most', 'almost all', 'almost all', 'most']"
324,data/images/quantifier/test_324.png,"['almost none', 'few', 'many', 'all', 'almost all', 'many', 'none', 'few', 'some', 'few', 'some', 'almost none', 'some', 'many', 'some', 'almost none', 'all', 'none', 'all', 'many', 'some', 'some', 'most', 'all', 'few', 'the smaller part', 'many', 'few', 'almost all', 'most', 'all', 'almost all', 'almost all', 'almost all', 'the smaller part', 'all', 'all', 'some', 'many', 'almost none']"
328,data/images/quantifier/test_328.png,"['almost all', 'the smaller part', 'some', 'some', 'almost none', 'almost none', 'most', 'many', 'some', 'few', 'many', 'some', 'almost all', 'few', 'the smaller part', 'most', 'some', 'some', 'many', 'almost none', 'some', 'few', 'the smaller part', 'almost all', 'many', 'none', 'few', 'many', 'all', 'some', 'few', 'almost none', 'some', 'some', 'few', 'most', 'many', 'some', 'all', 'some']"
333,data/images/quantifier/test_333.png,"['all', 'few', 'many', 'most', 'some', 'many', 'almost none', 'almost all', 'few', 'most', 'many', 'many', 'many', 'the smaller part', 'few', 'most', 'most', 'many', 'almost none', 'some', 'almost all', 'none', 'almost all', 'many', 'many', 'some', 'none', 'none', 'all', 'some', 'many', 'many', 'all', 'almost all', 'some', 'almost all', 'few', 'few', 'some', 'few']"
335,data/images/quantifier/test_335.png,"['some', 'many', 'almost none', 'none', 'all', 'some', 'almost none', 'the smaller part', 'few', 'all', 'some', 'many', 'almost none', 'the smaller part', 'few', 'almost none', 'many', 'none', 'few', 'few', 'none', 'few', 'all', 'almost all', 'many', 'some', 'some', 'almost all', 'almost all', 'all', 'most', 'many', 'many', 'all', 'some', 'few', 'few', 'almost none', 'most', 'the smaller part']"
340,data/images/quantifier/test_340.png,"['all', 'some', 'some', 'some', 'some', 'all', 'few', 'the smaller part', 'some', 'almost none', 'most', 'many', 'none', 'some', 'some', 'almost all', 'some', 'most', 'few', 'many', 'all', 'many', 'most', 'some', 'all', 'almost all', 'most', 'many', 'few', 'all', 'all', 'almost none', 'few', 'almost all', 'all', 'some', 'almost all', 'few', 'some', 'many']"
345,data/images/quantifier/test_345.png,"['some', 'some', 'many', 'almost all', 'some', 'many', 'some', 'the smaller part', 'some', 'none', 'almost none', 'all', 'many', 'many', 'few', 'few', 'some', 'many', 'all', 'few', 'almost all', 'some', 'many', 'many', 'some', 'few', 'some', 'some', 'few', 'none', 'almost all', 'none', 'some', 'almost none', 'all', 'many', 'most', 'almost all', 'the smaller part', 'some']"
348,data/images/quantifier/test_348.png,"['almost all', 'most', 'some', 'some', 'some', 'some', 'most', 'some', 'some', 'all', 'all', 'most', 'few', 'some', 'most', 'the smaller part', 'many', 'few', 'some', 'none', 'many', 'many', 'few', 'all', 'many', 'none', 'almost all', 'some', 'some', 'few', 'many', 'all', 'some', 'most', 'many', 'many', 'almost all', 'most', 'some', 'none']"
351,data/images/quantifier/test_351.png,"['some', 'most', 'all', 'many', 'some', 'all', 'none', 'many', 'almost none', 'many', 'few', 'almost none', 'almost none', 'some', 'many', 'almost none', 'some', 'the smaller part', 'none', 'none', 'few', 'some', 'many', 'none', 'few', 'few', 'most', 'none', 'almost none', 'the smaller part', 'all', 'all', 'few', 'all', 'the smaller part', 'few', 'some', 'many', 'many', 'many']"
357,data/images/quantifier/test_357.png,"['none', 'many', 'almost none', 'some', 'some', 'some', 'some', 'almost all', 'many', 'many', 'some', 'all', 'some', 'some', 'some', 'many', 'all', 'few', 'the smaller part', 'all', 'some', 'some', 'few', 'some', 'few', 'some', 'none', 'some', 'many', 'some', 'few', 'most', 'none', 'many', 'some', 'many', 'most', 'some', 'few', 'almost all']"
358,data/images/quantifier/test_358.png,"['all', 'few', 'many', 'some', 'almost all', 'the smaller part', 'some', 'almost all', 'many', 'most', 'the smaller part', 'few', 'most', 'many', 'many', 'all', 'some', 'none', 'few', 'almost none', 'the smaller part', 'none', 'almost none', 'none', 'some', 'almost none', 'almost none', 'the smaller part', 'some', 'the smaller part', 'the smaller part', 'few', 'many', 'few', 'almost none', 'some', 'many', 'none', 'few', 'some']"
362,data/images/quantifier/test_362.png,"['many', 'all', 'many', 'almost all', 'some', 'many', 'few', 'almost none', 'many', 'almost none', 'almost all', 'almost all', 'few', 'some', 'most', 'all', 'few', 'all', 'almost none', 'few', 'the smaller part', 'most', 'some', 'most', 'some', 'almost none', 'some', 'some', 'the smaller part', 'few', 'almost none', 'some', 'none', 'most', 'some', 'some', 'some', 'all', 'some', 'most']"
363,data/images/quantifier/test_363.png,"['most', 'few', 'few', 'some', 'none', 'many', 'all', 'many', 'all', 'almost none', 'few', 'many', 'few', 'almost all', 'some', 'some', 'the smaller part', 'most', 'all', 'none', 'the smaller part', 'none', 'the smaller part', 'almost none', 'some', 'many', 'many', 'almost all', 'the smaller part', 'none', 'none', 'most', 'almost none', 'some', 'few', 'all', 'none', 'few', 'many', 'none']"
371,data/images/quantifier/test_371.png,"['almost all', 'some', 'some', 'almost all', 'almost all', 'most', 'most', 'few', 'few', 'most', 'none', 'many', 'some', 'some', 'all', 'some', 'most', 'many', 'none', 'some', 'some', 'almost none', 'few', 'some', 'all', 'most', 'most', 'some', 'the smaller part', 'few', 'all', 'few', 'few', 'all', 'few', 'some', 'some', 'almost all', 'almost all', 'many']"
374,data/images/quantifier/test_374.png,"['most', 'some', 'some', 'almost all', 'many', 'some', 'some', 'all', 'the smaller part', 'many', 'many', 'some', 'many', 'all', 'few', 'few', 'some', 'most', 'few', 'the smaller part', 'all', 'many', 'most', 'many', 'few', 'some', 'the smaller part', 'some', 'almost all', 'many', 'most', 'some', 'some', 'all', 'many', 'some', 'all', 'some', 'few', 'few']"
375,data/images/quantifier/test_375.png,"['most', 'most', 'almost all', 'some', 'many', 'some', 'almost none', 'some', 'few', 'all', 'almost none', 'the smaller part', 'some', 'none', 'few', 'few', 'none', 'none', 'all', 'some', 'some', 'all', 'some', 'some', 'all', 'most', 'some', 'none', 'most', 'none', 'many', 'all', 'almost all', 'some', 'few', 'some', 'almost all', 'some', 'some', 'few']"
383,data/images/quantifier/test_383.png,"['few', 'many', 'many', 'none', 'many', 'many', 'many', 'few', 'all', 'most', 'almost all', 'all', 'some', 'few', 'most', 'none', 'many', 'none', 'the smaller part', 'all', 'some', 'almost all', 'none', 'few', 'none', 'almost all', 'some', 'almost all', 'all', 'some', 'some', 'many', 'almost none', 'some', 'some', 'none', 'almost all', 'few', 'some', 'some']"
385,data/images/quantifier/test_385.png,"['many', 'the smaller part', 'the smaller part', 'many', 'few', 'many', 'the smaller part', 'the smaller part', 'few', 'all', 'some', 'some', 'almost all', 'all', 'some', 'some', 'many', 'all', 'some', 'the smaller part', 'most', 'few', 'none', 'the smaller part', 'almost all', 'none', 'some', 'many', 'some', 'all', 'almost all', 'some', 'all', 'most', 'almost all', 'many', 'many', 'none', 'some', 'many']"
387,data/images/quantifier/test_387.png,"['some', 'some', 'many', 'almost none', 'few', 'few', 'all', 'none', 'some', 'most', 'few', 'all', 'some', 'many', 'the smaller part', 'some', 'some', 'many', 'none', 'few', 'almost all', 'few', 'many', 'few', 'most', 'the smaller part', 'almost none', 'some', 'all', 'almost all', 'many', 'all', 'almost all', 'almost all', 'some', 'almost none', 'almost all', 'the smaller part', 'few', 'most']"
390,data/images/quantifier/test_390.png,"['none', 'some', 'many', 'some', 'few', 'many', 'almost all', 'few', 'almost all', 'none', 'all', 'few', 'many', 'all', 'almost none', 'many', 'almost none', 'many', 'none', 'some', 'none', 'some', 'the smaller part', 'few', 'none', 'few', 'none', 'some', 'almost none', 'some', 'almost none', 'all', 'the smaller part', 'some', 'most', 'some', 'almost none', 'some', 'almost none', 'almost all']"
394,data/images/quantifier/test_394.png,"['some', 'all', 'most', 'almost all', 'few', 'almost all', 'almost all', 'many', 'most', 'some', 'all', 'few', 'most', 'almost none', 'many', 'all', 'few', 'some', 'many', 'the smaller part', 'some', 'some', 'few', 'some', 'almost none', 'few', 'all', 'some', 'almost none', 'some', 'many', 'most', 'the smaller part', 'many', 'many', 'few', 'some', 'most', 'none', 'few']"
396,data/images/quantifier/test_396.png,"['almost none', 'almost none', 'few', 'some', 'none', 'many', 'few', 'some', 'some', 'some', 'some', 'few', 'some', 'none', 'none', 'some', 'almost all', 'all', 'almost all', 'almost none', 'some', 'some', 'some', 'few', 'many', 'many', 'some', 'some', 'few', 'almost all', 'some', 'none', 'the smaller part', 'all', 'some', 'all', 'some', 'few', 'some', 'all']"
398,data/images/quantifier/test_398.png,"['the smaller part', 'some', 'most', 'some', 'some', 'many', 'almost all', 'few', 'all', 'the smaller part', 'some', 'all', 'almost none', 'none', 'some', 'almost all', 'almost none', 'some', 'almost all', 'many', 'few', 'some', 'most', 'none', 'few', 'many', 'few', 'none', 'many', 'almost none', 'some', 'most', 'most', 'few', 'all', 'all', 'none', 'many', 'few', 'many']"
404,data/images/quantifier/test_404.png,"['most', 'some', 'almost all', 'few', 'almost all', 'almost none', 'many', 'all', 'few', 'almost none', 'almost all', 'some', 'all', 'almost all', 'none', 'most', 'most', 'almost none', 'the smaller part', 'all', 'many', 'almost all', 'the smaller part', 'few', 'none', 'some', 'the smaller part', 'all', 'some', 'most', 'none', 'almost none', 'many', 'some', 'all', 'some', 'some', 'most', 'some', 'almost none']"
406,data/images/quantifier/test_406.png,"['many', 'some', 'many', 'some', 'some', 'most', 'all', 'some', 'almost all', 'some', 'the smaller part', 'many', 'almost none', 'some', 'all', 'the smaller part', 'the smaller part', 'the smaller part', 'the smaller part', 'many', 'many', 'the smaller part', 'most', 'few', 'many', 'almost all', 'some', 'some', 'almost none', 'almost none', 'many', 'almost all', 'the smaller part', 'almost all', 'none', 'none', 'few', 'many', 'few', 'almost none']"
407,data/images/quantifier/test_407.png,"['almost all', 'many', 'few', 'all', 'the smaller part', 'all', 'many', 'many', 'few', 'some', 'the smaller part', 'few', 'almost all', 'most', 'few', 'some', 'none', 'many', 'many', 'almost all', 'most', 'some', 'the smaller part', 'almost all', 'many', 'almost all', 'all', 'almost none', 'few', 'almost all', 'almost none', 'the smaller part', 'many', 'almost none', 'almost all', 'most', 'none', 'many', 'some', 'almost none']"
410,data/images/quantifier/test_410.png,"['all', 'none', 'almost none', 'some', 'some', 'some', 'most', 'some', 'almost none', 'all', 'the smaller part', 'some', 'the smaller part', 'many', 'none', 'none', 'almost all', 'some', 'almost all', 'almost none', 'none', 'some', 'none', 'most', 'none', 'many', 'none', 'some', 'most', 'almost all', 'few', 'few', 'some', 'some', 'some', 'most', 'the smaller part', 'the smaller part', 'some', 'all']"
411,data/images/quantifier/test_411.png,"['none', 'some', 'few', 'almost none', 'almost all', 'many', 'the smaller part', 'almost all', 'all', 'many', 'many', 'all', 'none', 'all', 'some', 'most', 'almost none', 'none', 'some', 'the smaller part', 'some', 'almost all', 'many', 'some', 'some', 'some', 'few', 'the smaller part', 'all', 'many', 'most', 'almost all', 'many', 'most', 'few', 'many', 'few', 'few', 'some', 'some']"
413,data/images/quantifier/test_413.png,"['all', 'few', 'some', 'all', 'many', 'few', 'almost all', 'none', 'most', 'almost none', 'the smaller part', 'all', 'none', 'almost none', 'many', 'many', 'few', 'some', 'few', 'some', 'many', 'some', 'almost none', 'some', 'all', 'few', 'the smaller part', 'all', 'few', 'few', 'few', 'all', 'all', 'most', 'most', 'few', 'few', 'some', 'almost all', 'almost none']"
417,data/images/quantifier/test_417.png,"['many', 'almost all', 'all', 'almost none', 'some', 'many', 'all', 'some', 'some', 'almost all', 'most', 'the smaller part', 'few', 'some', 'few', 'most', 'few', 'many', 'many', 'few', 'most', 'some', 'some', 'none', 'many', 'some', 'all', 'almost none', 'almost none', 'all', 'almost none', 'most', 'almost all', 'the smaller part', 'some', 'the smaller part', 'few', 'some', 'most', 'some']"
419,data/images/quantifier/test_419.png,"['some', 'few', 'many', 'many', 'some', 'almost none', 'none', 'most', 'some', 'most', 'many', 'few', 'most', 'some', 'almost all', 'many', 'many', 'few', 'all', 'all', 'almost all', 'some', 'some', 'most', 'almost all', 'all', 'almost none', 'many', 'almost all', 'some', 'almost all', 'almost none', 'none', 'almost all', 'all', 'many', 'some', 'almost all', 'some', 'most']"
