index,image_file,blip2_filtered_output
458,data/images/quantifier/test_458.png,"['all', 'the smaller part', 'all', 'all', 'many', 'none', 'almost none', 'none', 'none', 'none', 'some', 'most', 'none', 'the smaller part', 'none', 'some', 'some', 'the smaller part', 'none', 'the smaller part', 'most']"
463,data/images/quantifier/test_463.png,"['all', 'none', 'most', 'most', 'some', 'almost none', 'none', 'all', 'most', 'almost all', 'none', 'all', 'many', 'most', 'all', 'all', 'some', 'none', 'none', 'some', 'the smaller part']"
472,data/images/quantifier/test_472.png,"['the smaller part', 'most', 'the smaller part', 'the smaller part', 'almost none', 'many', 'all', 'many', 'most', 'all', 'many', 'all', 'none', 'the smaller part', 'most', 'all', 'none', 'most', 'some', 'all', 'none']"
473,data/images/quantifier/test_473.png,"['many', 'almost none', 'the smaller part', 'some', 'all', 'none', 'all', 'almost all', 'all', 'none', 'all', 'all', 'many', 'all', 'the smaller part', 'most', 'none', 'the smaller part', 'the smaller part', 'none', 'all']"
483,data/images/quantifier/test_483.png,"['some', 'all', 'none', 'the smaller part', 'the smaller part', 'the smaller part', 'few', 'none', 'none', 'some', 'the smaller part', 'most', 'all', 'few', 'some', 'few', 'some', 'the smaller part', 'none', 'almost none', 'some']"
484,data/images/quantifier/test_484.png,"['most', 'none', 'none', 'most', 'none', 'none', 'almost none', 'most', 'all', 'all', 'all', 'none', 'the smaller part', 'none', 'none', 'none', 'none', 'none', 'most', 'some', 'all']"
485,data/images/quantifier/test_485.png,"['none', 'some', 'most', 'some', 'many', 'none', 'all', 'many', 'most', 'none', 'none', 'all', 'some', 'most', 'none', 'many', 'all', 'almost none', 'all', 'most', 'most']"
495,data/images/quantifier/test_495.png,"['many', 'the smaller part', 'few', 'few', 'none', 'many', 'almost all', 'the smaller part', 'some', 'none', 'all', 'few', 'almost none', 'the smaller part', 'all', 'all', 'all', 'none', 'most', 'many', 'the smaller part']"
496,data/images/quantifier/test_496.png,"['all', 'all', 'most', 'few', 'few', 'many', 'the smaller part', 'the smaller part', 'many', 'all', 'the smaller part', 'all', 'all', 'some', 'most', 'all', 'most', 'all', 'most', 'none', 'most']"
498,data/images/quantifier/test_498.png,"['few', 'all', 'all', 'many', 'some', 'most', 'many', 'most', 'none', 'none', 'few', 'many', 'many', 'almost all', 'some', 'the smaller part', 'some', 'none', 'almost all', 'all', 'most']"
499,data/images/quantifier/test_499.png,"['all', 'some', 'none', 'most', 'all', 'almost all', 'most', 'none', 'none', 'some', 'most', 'many', 'some', 'all', 'none', 'almost none', 'none', 'most', 'all', 'almost none', 'few']"
502,data/images/quantifier/test_502.png,"['some', 'almost none', 'the smaller part', 'almost none', 'all', 'most', 'some', 'many', 'all', 'some', 'almost none', 'none', 'all', 'many', 'some', 'some', 'most', 'some', 'all', 'many', 'few']"
507,data/images/quantifier/test_507.png,"['all', 'few', 'most', 'some', 'none', 'most', 'none', 'none', 'all', 'none', 'all', 'none', 'all', 'few', 'many', 'almost all', 'some', 'most', 'few', 'none', 'the smaller part']"
515,data/images/quantifier/test_515.png,"['all', 'most', 'few', 'some', 'almost all', 'all', 'the smaller part', 'all', 'many', 'all', 'all', 'none', 'almost all', 'few', 'many', 'the smaller part', 'some', 'none', 'all', 'all', 'all']"
520,data/images/quantifier/test_520.png,"['most', 'many', 'almost all', 'most', 'all', 'all', 'all', 'none', 'none', 'all', 'few', 'almost all', 'almost none', 'the smaller part', 'almost all', 'almost all', 'few', 'none', 'almost all', 'almost none', 'few']"
532,data/images/quantifier/test_532.png,"['none', 'almost none', 'none', 'many', 'all', 'most', 'most', 'the smaller part', 'none', 'all', 'none', 'the smaller part', 'none', 'none', 'few', 'few', 'some', 'almost none', 'some', 'the smaller part', 'the smaller part']"
540,data/images/quantifier/test_540.png,"['almost all', 'many', 'the smaller part', 'many', 'some', 'many', 'almost all', 'most', 'most', 'none', 'all', 'almost all', 'all', 'few', 'the smaller part', 'none', 'none', 'most', 'most', 'almost none', 'many']"
543,data/images/quantifier/test_543.png,"['the smaller part', 'most', 'some', 'many', 'all', 'some', 'all', 'most', 'most', 'many', 'some', 'most', 'the smaller part', 'some', 'none', 'none', 'all', 'some', 'many', 'none', 'some']"
545,data/images/quantifier/test_545.png,"['the smaller part', 'all', 'none', 'some', 'many', 'few', 'none', 'the smaller part', 'almost all', 'the smaller part', 'almost all', 'all', 'almost none', 'all', 'all', 'some', 'many', 'some', 'few', 'all', 'almost all']"
546,data/images/quantifier/test_546.png,"['the smaller part', 'the smaller part', 'some', 'some', 'the smaller part', 'many', 'all', 'almost all', 'none', 'the smaller part', 'most', 'all', 'most', 'many', 'none', 'almost none', 'all', 'some', 'none', 'most', 'almost all']"
547,data/images/quantifier/test_547.png,"['many', 'almost all', 'many', 'most', 'almost all', 'most', 'few', 'all', 'many', 'most', 'the smaller part', 'the smaller part', 'the smaller part', 'few', 'all', 'many', 'none', 'many', 'few', 'none', 'the smaller part']"
549,data/images/quantifier/test_549.png,"['almost all', 'the smaller part', 'none', 'many', 'most', 'all', 'none', 'all', 'almost none', 'all', 'most', 'many', 'all', 'some', 'none', 'all', 'all', 'none', 'almost all', 'none', 'many']"
553,data/images/quantifier/test_553.png,"['almost none', 'most', 'many', 'the smaller part', 'most', 'all', 'the smaller part', 'none', 'none', 'many', 'some', 'the smaller part', 'all', 'many', 'all', 'the smaller part', 'some', 'the smaller part', 'the smaller part', 'almost all', 'all']"
557,data/images/quantifier/test_557.png,"['the smaller part', 'few', 'almost none', 'the smaller part', 'the smaller part', 'none', 'all', 'many', 'few', 'the smaller part', 'none', 'many', 'many', 'none', 'the smaller part', 'few', 'the smaller part', 'few', 'all', 'some', 'none']"
558,data/images/quantifier/test_558.png,"['many', 'almost none', 'all', 'none', 'some', 'all', 'the smaller part', 'all', 'most', 'most', 'the smaller part', 'almost all', 'almost none', 'none', 'few', 'none', 'the smaller part', 'all', 'none', 'none', 'almost none']"
562,data/images/quantifier/test_562.png,"['the smaller part', 'few', 'most', 'all', 'the smaller part', 'the smaller part', 'the smaller part', 'all', 'most', 'few', 'many', 'almost none', 'almost none', 'almost none', 'some', 'some', 'none', 'some', 'almost none', 'few', 'some']"
572,data/images/quantifier/test_572.png,"['almost all', 'most', 'the smaller part', 'all', 'most', 'none', 'the smaller part', 'some', 'some', 'some', 'almost all', 'almost none', 'many', 'none', 'some', 'some', 'some', 'none', 'all', 'most', 'most']"
587,data/images/quantifier/test_587.png,"['none', 'almost none', 'all', 'all', 'many', 'few', 'the smaller part', 'many', 'almost all', 'none', 'all', 'none', 'almost all', 'none', 'all', 'some', 'many', 'almost none', 'all', 'most', 'few']"
590,data/images/quantifier/test_590.png,"['many', 'some', 'many', 'few', 'all', 'none', 'none', 'all', 'the smaller part', 'almost all', 'none', 'the smaller part', 'all', 'some', 'the smaller part', 'the smaller part', 'some', 'some', 'almost none', 'some', 'many']"
592,data/images/quantifier/test_592.png,"['the smaller part', 'the smaller part', 'some', 'almost all', 'most', 'almost all', 'all', 'almost all', 'some', 'the smaller part', 'none', 'most', 'the smaller part', 'few', 'the smaller part', 'some', 'most', 'many', 'none', 'most', 'almost all']"
593,data/images/quantifier/test_593.png,"['all', 'the smaller part', 'none', 'almost none', 'almost none', 'all', 'all', 'few', 'all', 'some', 'the smaller part', 'many', 'all', 'many', 'all', 'some', 'almost all', 'few', 'almost all', 'the smaller part', 'all']"
596,data/images/quantifier/test_596.png,"['all', 'all', 'all', 'most', 'all', 'all', 'none', 'all', 'all', 'none', 'most', 'all', 'all', 'all', 'none', 'most', 'some', 'many', 'almost all', 'few', 'all']"
606,data/images/quantifier/test_606.png,"['some', 'the smaller part', 'all', 'some', 'all', 'the smaller part', 'all', 'none', 'some', 'most', 'many', 'all', 'few', 'none', 'the smaller part', 'few', 'none', 'some', 'almost none', 'the smaller part', 'all']"
609,data/images/quantifier/test_609.png,"['all', 'all', 'many', 'many', 'many', 'almost all', 'none', 'none', 'most', 'some', 'many', 'none', 'none', 'the smaller part', 'almost all', 'many', 'the smaller part', 'all', 'all', 'few', 'many']"
616,data/images/quantifier/test_616.png,"['all', 'almost none', 'none', 'almost all', 'almost all', 'many', 'many', 'all', 'none', 'few', 'all', 'all', 'many', 'none', 'all', 'the smaller part', 'none', 'some', 'most', 'many', 'almost none']"
622,data/images/quantifier/test_622.png,"['all', 'the smaller part', 'all', 'all', 'the smaller part', 'some', 'all', 'none', 'almost none', 'all', 'none', 'all', 'many', 'all', 'many', 'all', 'some', 'none', 'almost none', 'the smaller part', 'none']"
623,data/images/quantifier/test_623.png,"['almost none', 'some', 'all', 'almost none', 'all', 'many', 'the smaller part', 'almost all', 'some', 'almost none', 'all', 'none', 'most', 'all', 'most', 'many', 'some', 'all', 'all', 'all', 'all']"
628,data/images/quantifier/test_628.png,"['none', 'almost all', 'all', 'none', 'most', 'few', 'many', 'all', 'few', 'the smaller part', 'almost none', 'many', 'most', 'the smaller part', 'most', 'few', 'all', 'few', 'many', 'many', 'almost all']"
637,data/images/quantifier/test_637.png,"['almost all', 'all', 'the smaller part', 'some', 'almost none', 'many', 'some', 'almost all', 'none', 'some', 'all', 'none', 'all', 'the smaller part', 'many', 'few', 'almost none', 'few', 'almost none', 'few', 'none']"
638,data/images/quantifier/test_638.png,"['the smaller part', 'all', 'many', 'most', 'some', 'all', 'none', 'few', 'all', 'almost all', 'all', 'all', 'none', 'none', 'some', 'almost all', 'all', 'all', 'some', 'all', 'almost all']"
644,data/images/quantifier/test_644.png,"['none', 'all', 'all', 'the smaller part', 'none', 'some', 'the smaller part', 'most', 'few', 'all', 'all', 'none', 'none', 'all', 'almost all', 'all', 'some', 'all', 'almost all', 'all', 'almost none']"
645,data/images/quantifier/test_645.png,"['many', 'some', 'most', 'many', 'almost none', 'some', 'many', 'all', 'the smaller part', 'all', 'almost none', 'many', 'none', 'all', 'none', 'the smaller part', 'many', 'few', 'few', 'many', 'most']"
647,data/images/quantifier/test_647.png,"['all', 'none', 'many', 'none', 'few', 'none', 'most', 'all', 'some', 'all', 'none', 'some', 'almost none', 'none', 'few', 'all', 'few', 'almost all', 'none', 'some', 'few']"
649,data/images/quantifier/test_649.png,"['all', 'all', 'none', 'none', 'some', 'many', 'all', 'none', 'none', 'many', 'none', 'some', 'none', 'all', 'most', 'none', 'most', 'the smaller part', 'none', 'most', 'none']"
654,data/images/quantifier/test_654.png,"['all', 'the smaller part', 'most', 'all', 'none', 'all', 'some', 'most', 'the smaller part', 'most', 'some', 'none', 'most', 'almost none', 'none', 'most', 'most', 'all', 'many', 'none', 'none']"
657,data/images/quantifier/test_657.png,"['all', 'none', 'all', 'all', 'all', 'the smaller part', 'all', 'some', 'all', 'almost all', 'some', 'almost none', 'the smaller part', 'the smaller part', 'the smaller part', 'most', 'all', 'the smaller part', 'many', 'all', 'none']"
661,data/images/quantifier/test_661.png,"['none', 'few', 'the smaller part', 'all', 'almost all', 'some', 'none', 'none', 'some', 'all', 'almost none', 'all', 'almost none', 'many', 'the smaller part', 'some', 'none', 'few', 'the smaller part', 'almost all', 'almost all']"
668,data/images/quantifier/test_668.png,"['almost all', 'none', 'all', 'none', 'none', 'none', 'all', 'the smaller part', 'all', 'all', 'all', 'none', 'some', 'most', 'all', 'the smaller part', 'all', 'some', 'none', 'many', 'none']"
674,data/images/quantifier/test_674.png,"['all', 'all', 'the smaller part', 'the smaller part', 'none', 'all', 'none', 'none', 'the smaller part', 'all', 'none', 'most', 'all', 'few', 'many', 'none', 'many', 'all', 'all', 'many', 'all']"
675,data/images/quantifier/test_675.png,"['all', 'few', 'none', 'the smaller part', 'all', 'most', 'some', 'some', 'most', 'almost none', 'the smaller part', 'many', 'all', 'the smaller part', 'all', 'all', 'none', 'the smaller part', 'some', 'most', 'all']"
681,data/images/quantifier/test_681.png,"['most', 'the smaller part', 'many', 'many', 'many', 'all', 'almost none', 'the smaller part', 'few', 'all', 'many', 'some', 'all', 'most', 'almost none', 'some', 'none', 'almost none', 'most', 'none', 'the smaller part']"
688,data/images/quantifier/test_688.png,"['none', 'few', 'almost all', 'the smaller part', 'none', 'many', 'many', 'all', 'all', 'all', 'some', 'the smaller part', 'many', 'many', 'all', 'none', 'all', 'the smaller part', 'none', 'all', 'most']"
692,data/images/quantifier/test_692.png,"['none', 'all', 'the smaller part', 'almost all', 'none', 'all', 'many', 'all', 'all', 'all', 'all', 'the smaller part', 'all', 'most', 'some', 'some', 'all', 'none', 'none', 'some', 'all']"
697,data/images/quantifier/test_697.png,"['all', 'almost all', 'most', 'most', 'the smaller part', 'few', 'few', 'almost all', 'most', 'many', 'the smaller part', 'the smaller part', 'some', 'some', 'most', 'none', 'some', 'almost none', 'all', 'some', 'few']"
702,data/images/quantifier/test_702.png,"['none', 'few', 'many', 'many', 'most', 'all', 'none', 'few', 'most', 'most', 'all', 'all', 'some', 'almost all', 'none', 'none', 'almost none', 'none', 'all', 'many', 'the smaller part']"
704,data/images/quantifier/test_704.png,"['some', 'almost none', 'none', 'many', 'none', 'few', 'few', 'almost all', 'almost none', 'none', 'all', 'some', 'many', 'all', 'almost none', 'the smaller part', 'all', 'some', 'many', 'none', 'almost none']"
705,data/images/quantifier/test_705.png,"['almost none', 'none', 'all', 'none', 'none', 'few', 'most', 'some', 'the smaller part', 'all', 'the smaller part', 'some', 'few', 'the smaller part', 'none', 'the smaller part', 'many', 'the smaller part', 'all', 'almost none', 'all']"
712,data/images/quantifier/test_712.png,"['all', 'some', 'all', 'few', 'few', 'all', 'few', 'none', 'none', 'some', 'some', 'none', 'none', 'none', 'all', 'none', 'all', 'most', 'none', 'almost all', 'the smaller part']"
716,data/images/quantifier/test_716.png,"['few', 'the smaller part', 'many', 'all', 'many', 'none', 'all', 'all', 'all', 'none', 'none', 'almost none', 'all', 'almost all', 'all', 'all', 'almost all', 'few', 'many', 'almost none', 'none']"
721,data/images/quantifier/test_721.png,"['almost none', 'all', 'almost none', 'all', 'some', 'none', 'few', 'almost none', 'all', 'none', 'none', 'all', 'none', 'most', 'none', 'some', 'almost none', 'almost none', 'almost all', 'the smaller part', 'the smaller part']"
730,data/images/quantifier/test_730.png,"['most', 'many', 'most', 'some', 'all', 'many', 'some', 'none', 'almost all', 'none', 'many', 'few', 'none', 'many', 'the smaller part', 'almost none', 'the smaller part', 'none', 'some', 'almost all', 'all']"
731,data/images/quantifier/test_731.png,"['most', 'none', 'many', 'some', 'the smaller part', 'almost none', 'all', 'many', 'most', 'all', 'most', 'some', 'few', 'none', 'almost none', 'some', 'all', 'most', 'almost none', 'most', 'some']"
735,data/images/quantifier/test_735.png,"['all', 'most', 'none', 'none', 'all', 'all', 'few', 'all', 'almost all', 'few', 'the smaller part', 'the smaller part', 'all', 'none', 'many', 'the smaller part', 'none', 'all', 'almost all', 'none', 'the smaller part']"
