	vg_image_id	vg_object_id	link_mn	link_vg	vg_obj_name	vg_domain	vg_synset	vg_same_object	vg_adequacy_mean	vg_inadequacy_type	vg_image_name	vg_cat	clusters	topname	responses	incorrect	singletons	adequacy_mean	inadequacy_type	total_responses	perc_top	H	N	domain	split	same_object	vg_bbox_xywh	mn_bbox_xywh
24	84	1534340	http://manynames.upf.edu//84_1534340_chair.png	https://cs.stanford.edu/people/rak248/VG_100K_2/84.jpg	bed	home	furnishing.n.02	{'bed cover': 0.33, 'chair': 0.67, 'sofa': 0.67, 'couch': 0.67}	0.83	{'bounding box': 0.3, 'None': 0.7}	84.jpg	instrumentality, instrumentation	[{'26': ['chair', 'couch', 'sofa', 'bed']}, {'2': ['bed cover']}, {'4': ['pillow']}]	chair	{'chair': 9, 'bed': 8}	{'couch': 7, 'pillow': 4, 'bed cover': 2, 'sofa': 2}	{'bed sheet': 1, 'daybed': 1, 'table': 1, 'furniture': 1}	{'bed cover': 0.5, 'sofa': 0.33, 'pillow': 0.33, 'couch': 0.33, 'chair': 0.33, 'bed': 0.83}	{'bed cover': {'bounding box': 0.7, 'None': 0.3}, 'sofa': {'visual': 0.3, 'bounding box': 0.7}, 'pillow': {'bounding box': 1.0}, 'couch': {'visual': 0.3, 'bounding box': 0.7}, 'chair': {'visual': 0.3, 'bounding box': 0.7}, 'bed': {'None': 0.7, 'bounding box': 0.3}}	17	0.5294117647058824	0.9975025463691152	2	home	train	{'bed cover': {'bed cover': 1.0, 'sofa': 0.0, 'pillow': 0.0, 'couch': 0.0, 'chair': 0.0, 'bed': 0.33}, 'sofa': {'bed cover': 0.0, 'sofa': 1.0, 'pillow': 0.0, 'couch': 1.0, 'chair': 1.0, 'bed': 0.67}, 'pillow': {'bed cover': 0.0, 'sofa': 0.0, 'pillow': 1.0, 'couch': 0.0, 'chair': 0.0, 'bed': 0.0}, 'couch': {'bed cover': 0.0, 'sofa': 1.0, 'pillow': 0.0, 'couch': 1.0, 'chair': 1.0, 'bed': 0.67}, 'chair': {'bed cover': 0.0, 'sofa': 1.0, 'pillow': 0.0, 'couch': 1.0, 'chair': 1.0, 'bed': 0.67}, 'bed': {'bed cover': 0.33, 'sofa': 0.67, 'pillow': 0.0, 'couch': 0.67, 'chair': 0.67, 'bed': 1.0}}	[236, 385, 409, 272]	[125, 208, 235, 159]
25	92	1534493	http://manynames.upf.edu//92_1534493_bowl.png	https://cs.stanford.edu/people/rak248/VG_100K_2/92.jpg	bowl	home	vessel.n.03	{}	1.0	{'None': 1.0}	92.jpg	instrumentality, instrumentation	[{'13': ['food', 'cereal', 'parfait']}, {'2': ['plate']}, {'15': ['bowl']}]	bowl	{'bowl': 15}	{'food': 8, 'parfait': 3, 'cereal': 2, 'plate': 2}	{'snakes': 1, 'meal': 1, 'cereal bowl': 1, 'salad': 1, 'breakfast': 1, 'plate of food': 1}	{'cereal': 0.33, 'plate': 0.0, 'parfait': 0.5, 'food': 0.5, 'bowl': 1.0}	{'cereal': {'bounding box': 0.7, 'visual': 0.3}, 'plate': {'bounding box': 1.0}, 'parfait': {'bounding box': 0.7, 'None': 0.3}, 'food': {'bounding box': 0.7, 'None': 0.3}, 'bowl': {'None': 1.0}}	15	1.0	0.0	1	home	train	{'cereal': {'cereal': 1.0, 'plate': 0.0, 'parfait': 1.0, 'food': 1.0, 'bowl': 0.0}, 'plate': {'cereal': 0.0, 'plate': 1.0, 'parfait': 0.0, 'food': 0.0, 'bowl': 0.0}, 'parfait': {'cereal': 1.0, 'plate': 0.0, 'parfait': 1.0, 'food': 1.0, 'bowl': 0.0}, 'food': {'cereal': 1.0, 'plate': 0.0, 'parfait': 1.0, 'food': 1.0, 'bowl': 0.0}, 'bowl': {'cereal': 0.0, 'plate': 0.0, 'parfait': 0.0, 'food': 0.0, 'bowl': 1.0}}	[94, 136, 235, 175]	[105, 155, 288, 216]
26	94	3786923	http://manynames.upf.edu//94_3786923_table.png	https://cs.stanford.edu/people/rak248/VG_100K_2/94.jpg	table	home	furnishing.n.02	{}	1.0	{'None': 1.0}	94.jpg	instrumentality, instrumentation	[{'6': ['salad', 'food']}, {'2': ['plate']}, {'3': ['placeman']}, {'23': ['table']}]	table	{'table': 23}	{'placeman': 3, 'food': 3, 'salad': 3, 'plate': 2}	{'tabletop': 1, 'knife': 1}	{'salad': 0.17, 'plate': 0.17, 'placeman': 0.17, 'food': 0.17, 'table': 1.0}	{'salad': {'bounding box': 1.0}, 'plate': {'bounding box': 1.0}, 'placeman': {'linguistic': 0.3, 'bounding box': 0.3, 'other': 0.3}, 'food': {'bounding box': 1.0}, 'table': {'None': 1.0}}	23	1.0	0.0	1	home	train	{'salad': {'salad': 1.0, 'plate': 0.0, 'placeman': 0.0, 'food': 0.67, 'table': 0.0}, 'plate': {'salad': 0.0, 'plate': 1.0, 'placeman': 0.0, 'food': 0.0, 'table': 0.0}, 'placeman': {'salad': 0.0, 'plate': 0.0, 'placeman': 1.0, 'food': 0.0, 'table': 0.0}, 'food': {'salad': 0.67, 'plate': 0.0, 'placeman': 0.0, 'food': 1.0, 'table': 0.0}, 'table': {'salad': 0.0, 'plate': 0.0, 'placeman': 0.0, 'food': 0.0, 'table': 1.0}}	[0, 0, 444, 374]	[0, 0, 536, 447]
27	104	1062260	http://manynames.upf.edu//104_1062260_car.png	https://cs.stanford.edu/people/rak248/VG_100K_2/104.jpg	dirt	vehicles	car.n.01	{}	0.25	{'other': 0.8, 'bounding box': 0.2}	104.jpg	vehicle	[{'4': ['wheel']}, {'31': ['car']}]	car	{'car': 31}	{'wheel': 4}	{'sedan': 1}	{'wheel': 0.5, 'car': 1.0}	{'wheel': {'bounding box': 0.8, 'None': 0.2}, 'car': {'None': 1.0}}	31	1.0	0.0	1	vehicles	train	{'wheel': {'wheel': 1.0, 'car': 0.0}, 'car': {'wheel': 0.0, 'car': 1.0}}	[52, 144, 657, 357]	[32, 100, 496, 273]
28	114	1025949	http://manynames.upf.edu//114_1025949_woman.png	https://cs.stanford.edu/people/rak248/VG_100K_2/114.jpg	woman	people	woman.n.01	{'girl': 1.0, 'person': 1.0}	1.0	{'None': 1.0}	114.jpg	person	[{'24': ['person', 'woman', 'girl']}, {'3': ['pant']}, {'3': ['shirt']}]	woman	{'woman': 19, 'girl': 3, 'person': 2}	{'pant': 3, 'shirt': 3}	{'hand bag': 1, 'lady': 1, 't-shirt': 1, 'bag': 1}	{'pant': 0.5, 'shirt': 0.5, 'woman': 1.0, 'girl': 1.0, 'person': 1.0}	{'pant': {'bounding box': 1.0}, 'shirt': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'girl': {'None': 1.0}, 'person': {'None': 1.0}}	24	0.7916666666666666	0.9405662399881732	3	people	train	{'pant': {'pant': 1.0, 'shirt': 0.0, 'woman': 0.0, 'girl': 0.0, 'person': 0.0}, 'shirt': {'pant': 0.0, 'shirt': 1.0, 'woman': 0.0, 'girl': 0.0, 'person': 0.0}, 'woman': {'pant': 0.0, 'shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0}, 'girl': {'pant': 0.0, 'shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0}, 'person': {'pant': 0.0, 'shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0}}	[2, 43, 116, 213]	[0, 68, 210, 379]
29	115	1025967	http://manynames.upf.edu//115_1025967_couch.png	https://cs.stanford.edu/people/rak248/VG_100K_2/115.jpg	couch	home	furnishing.n.02	{'furniture': 1.0, 'sofa': 1.0}	1.0	{'None': 1.0}	115.jpg	instrumentality, instrumentation	[{'31': ['furniture', 'sofa', 'couch']}, {'2': ['tie']}]	couch	{'couch': 23, 'sofa': 6, 'furniture': 2}	{'tie': 2}	{'lap': 1, 'table': 1}	{'tie': 0.5, 'couch': 1.0, 'sofa': 1.0, 'furniture': 1.0}	{'tie': {'bounding box': 1.0}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}, 'furniture': {'None': 1.0}}	31	0.7419354838709677	1.033173729946932	3	home	train	{'tie': {'tie': 1.0, 'couch': 0.0, 'sofa': 0.0, 'furniture': 0.0}, 'couch': {'tie': 0.0, 'couch': 1.0, 'sofa': 1.0, 'furniture': 1.0}, 'sofa': {'tie': 0.0, 'couch': 1.0, 'sofa': 1.0, 'furniture': 1.0}, 'furniture': {'tie': 0.0, 'couch': 1.0, 'sofa': 1.0, 'furniture': 1.0}}	[0, 93, 256, 140]	[0, 155, 447, 251]
30	117	3786978	http://manynames.upf.edu//117_3786978_bed.png	https://cs.stanford.edu/people/rak248/VG_100K_2/117.jpg	bed	home	furnishing.n.02	{'cot': 0.67, 'beds': 0.67}	0.83	{'bounding box': 0.3, 'None': 0.7}	117.jpg	instrumentality, instrumentation	[{'34': ['beds', 'cot', 'bed']}]	bed	{'bed': 27, 'beds': 5, 'cot': 2}	{}	{'pillow': 1, 'wooden leg': 1}	{'bed': 0.83, 'beds': 1.0, 'cot': 0.67}	{'bed': {'None': 0.7, 'bounding box': 0.3}, 'beds': {'None': 1.0}, 'cot': {'None': 0.7, 'visual': 0.3}}	34	0.7941176470588235	0.9112392226370906	3	home	train	{'bed': {'bed': 1.0, 'beds': 0.67, 'cot': 0.67}, 'beds': {'bed': 0.67, 'beds': 1.0, 'cot': 0.67}, 'cot': {'bed': 0.67, 'beds': 0.67, 'cot': 1.0}}	[0, 343, 799, 255]	[0, 249, 596, 197]
31	118	1062370	http://manynames.upf.edu//118_1062370_chair.png	https://cs.stanford.edu/people/rak248/VG_100K_2/118.jpg	sofa	home	furnishing.n.02	{'chair': 0.67}	0.67	{'visual': 0.3, 'None': 0.7}	118.jpg	instrumentality, instrumentation	[{'32': ['chair']}]	chair	{'chair': 32, 'seat': 1}	{}	{'sofa': 1, 'club chair': 1, 'armchair': 1}	{'chair': 1.0, 'seat': 'NA'}	{'chair': {'None': 1.0}, 'seat': 'NA'}	33	0.9696969696969696	0.1959092708736049	2	home	train	{'chair': {'chair': 1.0, 'seat': 'NA'}, 'seat': {'chair': 'NA', 'seat': 'NA'}}	[45, 189, 324, 358]	[27, 134, 248, 274]
32	122	1535166	http://manynames.upf.edu//122_1535166_counter.png	https://cs.stanford.edu/people/rak248/VG_100K_2/122.jpg	counter	home	furnishing.n.02	{'kitchen island': 1.0, 'countertop': 1.0, 'table': 1.0, 'island': 1.0}	1.0	{'None': 1.0}	122.jpg	instrumentality, instrumentation	[{'33': ['island', 'countertop', 'kitchen island', 'table', 'counter']}]	counter	{'counter': 14, 'table': 10, 'countertop': 5, 'island': 2, 'kitchen island': 2}	{}	{'stove': 1, 'kitchen': 1, 'cooking island': 1}	{'counter': 1.0, 'table': 0.83, 'countertop': 1.0, 'island': 1.0, 'kitchen island': 1.0}	{'counter': {'None': 1.0}, 'table': {'None': 0.7, 'visual': 0.3}, 'countertop': {'None': 1.0}, 'island': {'None': 1.0}, 'kitchen island': {'None': 1.0}}	33	0.4242424242424242	1.949488351718548	5	home	train	{'counter': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0, 'island': 1.0, 'kitchen island': 1.0}, 'table': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0, 'island': 1.0, 'kitchen island': 1.0}, 'countertop': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0, 'island': 1.0, 'kitchen island': 1.0}, 'island': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0, 'island': 1.0, 'kitchen island': 1.0}, 'kitchen island': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0, 'island': 1.0, 'kitchen island': 1.0}}	[7, 321, 791, 278]	[0, 232, 596, 214]
33	154	1535879	http://manynames.upf.edu//154_1535879_counter.png	https://cs.stanford.edu/people/rak248/VG_100K_2/154.jpg	counter	home	furnishing.n.02	{'countertop': 1.0, 'table': 1.0}	1.0	{'None': 1.0}	154.jpg	instrumentality, instrumentation	[{'33': ['countertop', 'table', 'counter']}]	counter	{'counter': 22, 'table': 6, 'countertop': 5}	{}	{'breakfast nook': 1, 'bottle': 1, 'cup': 1}	{'counter': 1.0, 'table': 1.0, 'countertop': 1.0}	{'counter': {'None': 1.0}, 'table': {'None': 1.0}, 'countertop': {'None': 1.0}}	33	0.6666666666666666	1.2496392378801418	3	home	train	{'counter': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0}, 'table': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0}, 'countertop': {'counter': 1.0, 'table': 1.0, 'countertop': 1.0}}	[221, 162, 418, 317]	[199, 144, 396, 302]
34	155	1062434	http://manynames.upf.edu//155_1062434_man.png	https://cs.stanford.edu/people/rak248/VG_100K_2/155.jpg	man	people	man.n.01	{'person': 1.0}	1.0	{'None': 1.0}	155.jpg	person	[{'24': ['man', 'person']}, {'5': ['counter']}]	man	{'man': 22, 'person': 2, 'male': 1}	{'counter': 5}	{'worker': 1, 'countertop': 1, 'table': 1, 'microwave': 1, 'flask': 1, 'glass': 1}	{'counter': 0.38, 'man': 1.0, 'person': 1.0, 'male': 'NA'}	{'counter': {'bounding box': 0.8, 'None': 0.2}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'male': 'NA'}	25	0.88	0.6395563653739033	3	people	val	{'counter': {'counter': 1.0, 'man': 0.0, 'person': 0.0, 'male': 'NA'}, 'man': {'counter': 0.0, 'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'person': {'counter': 0.0, 'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'male': {'counter': 'NA', 'man': 'NA', 'person': 'NA', 'male': 'NA'}}	[160, 0, 338, 480]	[142, 0, 322, 447]
35	156	1535899	http://manynames.upf.edu//156_1535899_man.png	https://cs.stanford.edu/people/rak248/VG_100K_2/156.jpg	man	people	man.n.01	{'woman': 0.67, 'person': 1.0, 'human': 1.0}	1.0	{'None': 1.0}	156.jpg	person	[{'25': ['man', 'person', 'human', 'woman']}, {'4': ['sweater', 't-shirt']}, {'2': ['class']}]	man	{'man': 16, 'person': 4, 'human': 2, 'male': 1}	{'woman': 3, 't-shirt': 2, 'class': 2, 'sweater': 2}	{'boy': 1, 'shirt': 1, 'jacket': 1}	{'t-shirt': 0.33, 'woman': 0.33, 'class': 0.17, 'sweater': 0.33, 'man': 1.0, 'person': 1.0, 'human': 1.0, 'male': 'NA'}	{'t-shirt': {'bounding box': 0.7, 'None': 0.3}, 'woman': {'visual': 0.3, 'other': 0.3, 'None': 0.3}, 'class': {'other': 0.3, 'bounding box': 0.7}, 'sweater': {'bounding box': 0.7, 'None': 0.3}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'human': {'None': 1.0}, 'male': 'NA'}	23	0.6956521739130435	1.306170651709187	4	people	train	{'t-shirt': {'t-shirt': 1.0, 'woman': 0.0, 'class': 0.0, 'sweater': 1.0, 'man': 0.0, 'person': 0.0, 'human': 0.0, 'male': 'NA'}, 'woman': {'t-shirt': 0.0, 'woman': 1.0, 'class': 0.0, 'sweater': 0.0, 'man': 0.67, 'person': 0.67, 'human': 0.67, 'male': 'NA'}, 'class': {'t-shirt': 0.0, 'woman': 0.0, 'class': 1.0, 'sweater': 0.0, 'man': 0.0, 'person': 0.0, 'human': 0.0, 'male': 'NA'}, 'sweater': {'t-shirt': 1.0, 'woman': 0.0, 'class': 0.0, 'sweater': 1.0, 'man': 0.0, 'person': 0.0, 'human': 0.0, 'male': 'NA'}, 'man': {'t-shirt': 0.0, 'woman': 0.67, 'class': 0.0, 'sweater': 0.0, 'man': 1.0, 'person': 1.0, 'human': 1.0, 'male': 'NA'}, 'person': {'t-shirt': 0.0, 'woman': 0.67, 'class': 0.0, 'sweater': 0.0, 'man': 1.0, 'person': 1.0, 'human': 1.0, 'male': 'NA'}, 'human': {'t-shirt': 0.0, 'woman': 0.67, 'class': 0.0, 'sweater': 0.0, 'man': 1.0, 'person': 1.0, 'human': 1.0, 'male': 'NA'}, 'male': {'t-shirt': 'NA', 'woman': 'NA', 'class': 'NA', 'sweater': 'NA', 'man': 'NA', 'person': 'NA', 'human': 'NA', 'male': 'NA'}}	[295, 64, 176, 414]	[268, 53, 171, 393]
36	158	1535966	http://manynames.upf.edu//158_1535966_flower.png	https://cs.stanford.edu/people/rak248/VG_100K_2/158.jpg	flower	animals_plants	flower.n.01	{}	1.0	{'None': 1.0}	158.jpg	plant, flora, plant life	[{'32': ['flower']}, {'3': ['butterfly']}]	flower	{'flower': 32}	{'butterfly': 3}	{'zinnia': 1}	{'butterfly': 0.67, 'flower': 1.0}	{'butterfly': {'bounding box': 0.7, 'None': 0.3}, 'flower': {'None': 1.0}}	32	1.0	0.0	1	animals_plants	train	{'butterfly': {'butterfly': 1.0, 'flower': 0.0}, 'flower': {'butterfly': 0.0, 'flower': 1.0}}	[156, 91, 251, 245]	[157, 88, 270, 264]
37	160	1058761	http://manynames.upf.edu//160_1058761_dress.png	https://cs.stanford.edu/people/rak248/VG_100K_2/160.jpg	robe	clothing	robe.n.01	{'dress': 1.0, 'uniform': 1.0}	0.86	{'visual': 0.1, 'None': 0.9}	160.jpg	article of clothing	[{'32': ['uniform', 'dress']}]	dress	{'dress': 30, 'uniform': 2}	{}	{'kimono': 1, 'gown': 1, 'costume': 1, 'suit': 1}	{'dress': 1.0, 'uniform': 0.93}	{'dress': {'None': 1.0}, 'uniform': {'None': 0.9, 'visual': 0.1}}	32	0.9375	0.3372900666170139	2	clothing	test	{'dress': {'dress': 1.0, 'uniform': 1.0}, 'uniform': {'dress': 1.0, 'uniform': 1.0}}	[175, 99, 112, 140]	[319, 177, 216, 268]
38	172	1536265	http://manynames.upf.edu//172_1536265_restaurant.png	https://cs.stanford.edu/people/rak248/VG_100K_2/172.jpg	cafe	buildings	restaurant.n.01	{'restaurant': 1.0, 'store': 1.0, 'patio': 0.67, 'building': 1.0}	0.83	{'bounding box': 0.3, 'None': 0.7}	172.jpg	structure, construction	[{'29': ['patio', 'cafe', 'restaurant', 'store', 'building']}]	restaurant	{'building': 10, 'restaurant': 10, 'cafe': 5, 'store': 2, 'patio': 2}	{}	{'house': 1, 'porch': 1, 'glass': 1, 'sun room': 1, 'table': 1, 'restraint': 1}	{'building': 0.5, 'restaurant': 0.83, 'cafe': 0.83, 'store': 0.67, 'patio': 1.0}	{'building': {'bounding box': 0.7, 'None': 0.3}, 'restaurant': {'None': 0.7, 'bounding box': 0.3}, 'cafe': {'None': 0.7, 'bounding box': 0.3}, 'store': {'visual': 0.3, 'bounding box': 0.3, 'None': 0.3}, 'patio': {'None': 1.0}}	29	0.3448275862068966	2.028732637466053	5	buildings		{'building': {'building': 1.0, 'restaurant': 1.0, 'cafe': 1.0, 'store': 1.0, 'patio': 0.67}, 'restaurant': {'building': 1.0, 'restaurant': 1.0, 'cafe': 1.0, 'store': 1.0, 'patio': 0.67}, 'cafe': {'building': 1.0, 'restaurant': 1.0, 'cafe': 1.0, 'store': 1.0, 'patio': 0.67}, 'store': {'building': 1.0, 'restaurant': 1.0, 'cafe': 1.0, 'store': 1.0, 'patio': 0.67}, 'patio': {'building': 0.67, 'restaurant': 0.67, 'cafe': 0.67, 'store': 0.67, 'patio': 1.0}}	[34, 116, 711, 390]	[18, 79, 537, 298]
39	174	1062458	http://manynames.upf.edu//174_1062458_bed.png	https://cs.stanford.edu/people/rak248/VG_100K_2/174.jpg	bed	home	furnishing.n.02	{}	1.0	{'None': 1.0}	174.jpg	instrumentality, instrumentation	[{'35': ['bed']}]	bed	{'bed': 35}	{}	{'lamp': 1}	{'bed': 1.0}	{'bed': {'None': 1.0}}	35	1.0	0.0	1	home	train	{'bed': {'bed': 1.0}}	[9, 221, 579, 337]	[0, 158, 439, 258]
40	178	1536399	http://manynames.upf.edu//178_1536399_chair.png	https://cs.stanford.edu/people/rak248/VG_100K_2/178.jpg	stool	home	furnishing.n.02	{'chair': 1.0}	1.0	{'None': 1.0}	178.jpg	instrumentality, instrumentation	[{'35': ['chair']}]	chair	{'chair': 35}	{}	{'stool': 1}	{'chair': 1.0}	{'chair': {'None': 1.0}}	35	1.0	0.0	1	home		{'chair': {'chair': 1.0}}	[79, 251, 220, 222]	[64, 217, 204, 205]
41	184	1536601	http://manynames.upf.edu//184_1536601_couch.png	https://cs.stanford.edu/people/rak248/VG_100K_2/184.jpg	sofa	home	furnishing.n.02	{'couch': 1.0}	1.0	{'None': 1.0}	184.jpg	instrumentality, instrumentation	[{'32': ['sofa', 'couch']}]	couch	{'couch': 18, 'sofa': 14}	{}	{'pillow': 1, 'furniture': 1, 'nice chairs': 1, 'table': 1}	{'couch': 1.0, 'sofa': 1.0}	{'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}	32	0.5625	0.9886994082884974	2	home	train	{'couch': {'couch': 1.0, 'sofa': 1.0}, 'sofa': {'couch': 1.0, 'sofa': 1.0}}	[391, 189, 407, 266]	[284, 134, 310, 205]
42	198	1062598	http://manynames.upf.edu//198_1062598_house.png	https://cs.stanford.edu/people/rak248/VG_100K_2/198.jpg	house	buildings	house.n.01	{'cabin': 1.0}	1.0	{'None': 1.0}	198.jpg	structure, construction	[{'35': ['house', 'cabin']}]	house	{'house': 22, 'cabin': 13}	{}	{'car': 1}	{'house': 1.0, 'cabin': 1.0}	{'house': {'None': 1.0}, 'cabin': {'None': 1.0}}	35	0.6285714285714286	0.9517626756348312	2	buildings	train	{'house': {'house': 1.0, 'cabin': 1.0}, 'cabin': {'house': 1.0, 'cabin': 1.0}}	[33, 46, 357, 201]	[42, 62, 539, 306]
43	199	1062641	http://manynames.upf.edu//199_1062641_food.png	https://cs.stanford.edu/people/rak248/VG_100K_2/199.jpg	salad	food	dish.n.02	{'food': 0.67}	0.83	{'bounding box': 0.3, 'None': 0.7}	199.jpg	food, nutrient	[{'23': ['salad', 'food']}, {'10': ['plate']}]	food	{'food': 16, 'salad': 7}	{'plate': 10}	{'leftovers': 1, 'table': 1, 'dinner': 1}	{'plate': 0.33, 'food': 1.0, 'salad': 0.83}	{'plate': {'bounding box': 1.0}, 'food': {'None': 1.0}, 'salad': {'bounding box': 0.3, 'None': 0.7}}	23	0.6956521739130435	0.8865408928220899	2	food	train	{'plate': {'plate': 1.0, 'food': 0.0, 'salad': 0.0}, 'food': {'plate': 0.0, 'food': 1.0, 'salad': 0.67}, 'salad': {'plate': 0.0, 'food': 0.67, 'salad': 1.0}}	[24, 107, 220, 264]	[22, 121, 269, 322]
44	200	1621486	http://manynames.upf.edu//200_1621486_table.png	https://cs.stanford.edu/people/rak248/VG_100K_2/200.jpg	table	home	furnishing.n.02	{}	1.0	{'None': 1.0}	200.jpg	instrumentality, instrumentation	[{'2': ['plat']}, {'28': ['table']}, {'2': ['food']}]	table	{'table': 28}	{'food': 2, 'plat': 2}	{'dinner': 1, 'plate of food': 1, 'rice': 1, 'rice food': 1}	{'plat': 0.5, 'food': 0.5, 'table': 1.0}	{'plat': {'bounding box': 0.3, 'linguistic': 0.7}, 'food': {'bounding box': 1.0}, 'table': {'None': 1.0}}	28	1.0	0.0	1	home	train	{'plat': {'plat': 1.0, 'food': 0.0, 'table': 0.0}, 'food': {'plat': 0.0, 'food': 1.0, 'table': 0.0}, 'table': {'plat': 0.0, 'food': 0.0, 'table': 1.0}}	[0, 39, 500, 267]	[0, 40, 597, 325]
45	213	1062722	http://manynames.upf.edu//213_1062722_house.png	https://cs.stanford.edu/people/rak248/VG_100K_2/213.jpg	garage	buildings	outbuilding.n.01	{'home': 0.33, 'building': 0.67, 'house': 0.33}	1.0	{'None': 1.0}	213.jpg	structure, construction	[{'21': ['home', 'house', 'building']}, {'17': ['garage', 'building']}]	house	{'house': 13, 'garage': 11, 'building': 6, 'home': 2}	{}	{'shed': 1, 'wood': 1, 'light': 1, 'door': 1}	{'house': 0.67, 'garage': 1.0, 'building': 1.0, 'home': 0.67}	{'house': {'None': 0.3, 'visual': 0.3, 'bounding box': 0.3}, 'garage': {'None': 1.0}, 'building': {'None': 1.0}, 'home': {'None': 0.3, 'visual': 0.3, 'bounding box': 0.3}}	32	0.40625	1.7603362767133937	4	buildings	train	{'house': {'house': 1.0, 'garage': 0.33, 'building': 0.67, 'home': 1.0}, 'garage': {'house': 0.33, 'garage': 1.0, 'building': 0.67, 'home': 0.33}, 'building': {'house': 0.67, 'garage': 0.67, 'building': 1.0, 'home': 0.67}, 'home': {'house': 1.0, 'garage': 0.33, 'building': 0.67, 'home': 1.0}}	[0, 0, 132, 243]	[0, 0, 204, 364]
46	221	3787434	http://manynames.upf.edu//221_3787434_house.png	https://cs.stanford.edu/people/rak248/VG_100K_2/221.jpg	house	buildings	house.n.01	{'house': 1.0, 'building': 1.0}	1.0	{'None': 1.0}	221.jpg	structure, construction	[{'35': ['house', 'building']}]	house	{'house': 33, 'building': 2}	{}	{}	{'house': 1.0, 'building': 1.0}	{'house': {'None': 1.0}, 'building': {'None': 1.0}}	35	0.9428571428571428	0.3159971329784246	2	buildings	train	{'house': {'house': 1.0, 'building': 1.0}, 'building': {'house': 1.0, 'building': 1.0}}	[85, 103, 311, 83]	[120, 147, 471, 131]
47	228	1621638	http://manynames.upf.edu//228_1621638_couch.png	https://cs.stanford.edu/people/rak248/VG_100K_2/228.jpg	sofa	home	furnishing.n.02	{'couch': 1.0}	1.0	{'None': 1.0}	228.jpg	instrumentality, instrumentation	[{'31': ['sofa', 'couch']}]	couch	{'couch': 17, 'sofa': 14}	{}	{'shophar': 1, 'chair': 1, 'table': 1, 'furniture': 1}	{'couch': 1.0, 'sofa': 1.0}	{'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}	31	0.5483870967741935	0.9932338197397066	2	home	train	{'couch': {'couch': 1.0, 'sofa': 1.0}, 'sofa': {'couch': 1.0, 'sofa': 1.0}}	[0, 210, 322, 222]	[0, 189, 307, 214]
48	231	1537577	http://manynames.upf.edu//231_1537577_house.png	https://cs.stanford.edu/people/rak248/VG_100K/231.jpg	house	buildings	house.n.01	{'home': 1.0, 'building': 1.0}	0.83	{'bounding box': 0.3, 'None': 0.7}	231.jpg	structure, construction	[{'34': ['home', 'house', 'building']}, {'2': ['pole']}]	house	{'house': 22, 'building': 10, 'home': 2}	{'pole': 2}	{}	{'pole': 0.17, 'house': 0.83, 'building': 0.83, 'home': 0.83}	{'pole': {'bounding box': 1.0}, 'house': {'bounding box': 0.3, 'None': 0.7}, 'building': {'bounding box': 0.3, 'None': 0.7}, 'home': {'bounding box': 0.3, 'None': 0.7}}	34	0.6470588235294118	1.1660870601063933	3	buildings	train	{'pole': {'pole': 1.0, 'house': 0.0, 'building': 0.0, 'home': 0.0}, 'house': {'pole': 0.0, 'house': 1.0, 'building': 1.0, 'home': 1.0}, 'building': {'pole': 0.0, 'house': 1.0, 'building': 1.0, 'home': 1.0}, 'home': {'pole': 0.0, 'house': 1.0, 'building': 1.0, 'home': 1.0}}	[30, 149, 574, 234]	[15, 104, 435, 181]
