Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_extracted_nouns,pearsonr
15893,2377847,1979305,http://manynames.upf.edu//2377847_1979305_horse.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377847.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2377847.jpg,animal,"[{'2': ['shoe']}, {'33': ['horse']}]",horse,"{'shoe': 0.33, 'horse': 1.0}","{'shoe': {'bounding box': 1.0}, 'horse': {'None': 1.0}}",33,1.0,0.0,1,animals_plants,train,"{'shoe': {'shoe': 1.0, 'horse': 0.0}, 'horse': {'shoe': 0.0, 'horse': 1.0}}","[84, 195, 331, 230]","[68, 167, 303, 213]","{'front': 0.0, 'jumping': 0.0, 'person': 0.0, 'i': 0.0, 'rider': 0.0, 'park': 0.0, 'circles': 0.0, 'shoe': 0.05555555555555555, 'helmet': 0.0, 'barrier': 0.0, 'horse': 0.9166666666666666, 'animal': 0.027777777777777776, 'legs': 0.0}","{'front': 0.047619047619047616, 'jumping': 0.047619047619047616, 'person': 0.047619047619047616, 'i': 0.047619047619047616, 'rider': 0.09523809523809523, 'park': 0.047619047619047616, 'circles': 0.047619047619047616, 'shoe': 0.0, 'helmet': 0.047619047619047616, 'barrier': 0.047619047619047616, 'horse': 0.47619047619047616, 'animal': 0.0, 'legs': 0.047619047619047616}",0.9694778968736263
7719,2347901,886438,http://manynames.upf.edu//2347901_886438_food.png,https://cs.stanford.edu/people/rak248/VG_100K/2347901.jpg,fish,animals_plants,fish.n.01,"{'chicken': 0.75, 'food': 0.5, 'pork chop': 0.75, 'meat': 0.75}",0.38,"{'visual': 0.5, 'other': 0.2, 'None': 0.2}",2347901.jpg,animal,"[{'29': ['food', 'fish', 'meat', 'pork chop', 'chicken']}]",food,"{'fish': 0.38, 'meat': 1.0, 'food': 1.0, 'chicken': 0.5, 'pork chop': 1.0}","{'fish': {'visual': 0.5, 'other': 0.2, 'None': 0.2}, 'meat': {'None': 1.0}, 'food': {'None': 1.0}, 'chicken': {'visual': 0.5, 'other': 0.2, 'None': 0.2}, 'pork chop': {'None': 1.0}}",26,0.3461538461538461,1.8324233708223008,4,food,train,"{'fish': {'fish': 1.0, 'meat': 0.75, 'food': 0.5, 'chicken': 0.75, 'pork chop': 0.75}, 'meat': {'fish': 0.75, 'meat': 1.0, 'food': 0.75, 'chicken': 0.75, 'pork chop': 1.0}, 'food': {'fish': 0.5, 'meat': 0.75, 'food': 1.0, 'chicken': 0.5, 'pork chop': 0.75}, 'chicken': {'fish': 0.75, 'meat': 0.75, 'food': 0.5, 'chicken': 1.0, 'pork chop': 0.75}, 'pork chop': {'fish': 0.75, 'meat': 1.0, 'food': 0.75, 'chicken': 0.75, 'pork chop': 1.0}}","[32, 124, 239, 187]","[31, 141, 292, 230]","{'bowl': 0.0, 'object': 0.0, 'pork': 0.029411764705882353, 'butter': 0.0, 'fish': 0.08823529411764706, 'circle': 0.0, 'table': 0.0, 'bread': 0.029411764705882353, 'pizza': 0.029411764705882353, 'picture': 0.0, 'steak': 0.0, 'carrots': 0.0, 'chicken': 0.17647058823529413, 'broccoli': 0.029411764705882353, 'food': 0.2647058823529412, 'pork chop': 0.058823529411764705, 'meat': 0.2647058823529412, 'burger': 0.029411764705882353, 'plate': 0.0, 'piece': 0.0}","{'bowl': 0.037037037037037035, 'object': 0.037037037037037035, 'pork': 0.07407407407407407, 'butter': 0.037037037037037035, 'fish': 0.037037037037037035, 'circle': 0.037037037037037035, 'table': 0.037037037037037035, 'bread': 0.0, 'pizza': 0.0, 'picture': 0.037037037037037035, 'steak': 0.1111111111111111, 'carrots': 0.037037037037037035, 'chicken': 0.037037037037037035, 'broccoli': 0.1111111111111111, 'food': 0.0, 'pork chop': 0.0, 'meat': 0.07407407407407407, 'burger': 0.0, 'plate': 0.14814814814814814, 'piece': 0.14814814814814814}",-0.1999428845760156
20951,2400630,407107,http://manynames.upf.edu//2400630_407107_horse.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400630.jpg,horse,animals_plants,horse.n.01,{'animal': 1.0},1.0,{'None': 1.0},2400630.jpg,animal,"[{'34': ['horse', 'animal']}]",horse,"{'horse': 1.0, 'animal': 1.0}","{'horse': {'None': 1.0}, 'animal': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,animals_plants,train,"{'horse': {'horse': 1.0, 'animal': 1.0}, 'animal': {'horse': 1.0, 'animal': 1.0}}","[1, 89, 190, 288]","[0, 98, 232, 348]","{'name': 0.0, 'person': 0.0, 'soil': 0.02857142857142857, 'dirt': 0.0, 'box': 0.0, 'head': 0.0, 'horse': 0.9142857142857143, 'one': 0.0, 'animal': 0.05714285714285714}","{'name': 0.058823529411764705, 'person': 0.17647058823529413, 'soil': 0.0, 'dirt': 0.058823529411764705, 'box': 0.058823529411764705, 'head': 0.058823529411764705, 'horse': 0.5294117647058824, 'one': 0.058823529411764705, 'animal': 0.0}",0.9363751620499154
9410,2354497,837951,http://manynames.upf.edu//2354497_837951_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2354497.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2354497.jpg,animal,[{'31': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},31,1.0,0.0,1,animals_plants,val,{'dog': {'dog': 1.0}},"[13, 34, 487, 296]","[9, 34, 588, 360]","{'frisbee': 0.0, 'breed': 0.0, 'dog': 0.96875, 'boxer': 0.0, 'belt': 0.03125, 'mouth': 0.0}","{'frisbee': 0.34782608695652173, 'breed': 0.043478260869565216, 'dog': 0.43478260869565216, 'boxer': 0.08695652173913043, 'belt': 0.0, 'mouth': 0.08695652173913043}",0.7230229202853257
18005,2386737,1282994,http://manynames.upf.edu//2386737_1282994_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386737.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2386737.jpg,animal,[{'35': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[6, 176, 266, 323]","[0, 150, 245, 296]","{'picture': 0.0, 'front': 0.0, 'person': 0.0, 'beer': 0.0, 'window': 0.0, 'shirt': 0.0, 'dog': 0.027777777777777776, 'object': 0.0, 'cat': 0.9722222222222222, 'tv': 0.0, 'television': 0.0, 'computer': 0.0}","{'picture': 0.045454545454545456, 'front': 0.09090909090909091, 'person': 0.045454545454545456, 'beer': 0.18181818181818182, 'window': 0.045454545454545456, 'shirt': 0.045454545454545456, 'dog': 0.0, 'object': 0.045454545454545456, 'cat': 0.3181818181818182, 'tv': 0.045454545454545456, 'television': 0.045454545454545456, 'computer': 0.09090909090909091}",0.8500006853206796
2867,2323746,3009835,http://manynames.upf.edu//2323746_3009835_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2323746.jpg,dog,animals_plants,dog.n.01,"{'dog': 1.0, 'animal': 1.0}",1.0,{'None': 1.0},2323746.jpg,animal,"[{'32': ['dog', 'animal']}]",dog,"{'dog': 1.0, 'animal': 1.0}","{'dog': {'None': 1.0}, 'animal': {'None': 1.0}}",32,0.9375,0.3372900666170139,2,animals_plants,train,"{'dog': {'dog': 1.0, 'animal': 1.0}, 'animal': {'dog': 1.0, 'animal': 1.0}}","[121, 103, 199, 318]","[101, 85, 185, 291]","{'name': 0.0, 'jumping': 0.0, 'tree': 0.0, 'labrador': 0.0, 'bird': 0.0, 'trunk': 0.0, 'frisbee': 0.0, 'middle': 0.0, 'lab': 0.0, 'dog': 0.9375, 'backyard': 0.0, 'air': 0.0, 'box': 0.0, 'animal': 0.0625}","{'name': 0.03333333333333333, 'jumping': 0.03333333333333333, 'tree': 0.06666666666666667, 'labrador': 0.03333333333333333, 'bird': 0.03333333333333333, 'trunk': 0.03333333333333333, 'frisbee': 0.13333333333333333, 'middle': 0.03333333333333333, 'lab': 0.23333333333333334, 'dog': 0.23333333333333334, 'backyard': 0.03333333333333333, 'air': 0.06666666666666667, 'box': 0.03333333333333333, 'animal': 0.0}",0.60526293550755
7138,2345616,906426,http://manynames.upf.edu//2345616_906426_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2345616.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2345616.jpg,animal,[{'35': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[218, 84, 281, 244]","[253, 93, 342, 298]","{'cart': 0.0, 'person': 0.0, 'reins': 0.0, 'drawn': 0.0, 'carse': 0.027777777777777776, 'woman': 0.0, 'buggy': 0.0, 'horse': 0.9722222222222222}","{'cart': 0.14285714285714285, 'person': 0.047619047619047616, 'reins': 0.047619047619047616, 'drawn': 0.09523809523809523, 'carse': 0.0, 'woman': 0.047619047619047616, 'buggy': 0.14285714285714285, 'horse': 0.47619047619047616}",0.9370422649931963
17790,2385857,3845595,http://manynames.upf.edu//2385857_3845595_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385857.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2385857.jpg,animal,[{'31': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},31,1.0,0.0,1,animals_plants,test,{'giraffe': {'giraffe': 1.0}},"[212, 81, 151, 293]","[246, 90, 187, 356]","{'feeding': 0.0, 'giraffe': 0.96875, 'zebra': 0.0, 'tree': 0.0, 'grafter': 0.03125, 'enclosure': 0.0, 'pole': 0.0, 'fence': 0.0, 'pen': 0.0, 'giraffes': 0.0}","{'feeding': 0.058823529411764705, 'giraffe': 0.47058823529411764, 'zebra': 0.11764705882352941, 'tree': 0.058823529411764705, 'grafter': 0.0, 'enclosure': 0.058823529411764705, 'pole': 0.058823529411764705, 'fence': 0.058823529411764705, 'pen': 0.058823529411764705, 'giraffes': 0.058823529411764705}",0.9725382403723225
22883,2408433,3809233,http://manynames.upf.edu//2408433_3809233_horse.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408433.jpg,horse,animals_plants,horse.n.01,{'pony': 1.0},1.0,{'None': 1.0},2408433.jpg,animal,"[{'34': ['pony', 'horse']}]",horse,"{'horse': 1.0, 'pony': 1.0}","{'horse': {'None': 1.0}, 'pony': {'None': 1.0}}",34,0.9117647058823528,0.4305518670104393,2,animals_plants,train,"{'horse': {'horse': 1.0, 'pony': 1.0}, 'pony': {'horse': 1.0, 'pony': 1.0}}","[178, 135, 217, 164]","[206, 154, 266, 203]","{'carriage': 0.0, 'rider': 0.0, 'field': 0.0, 'drawn': 0.0, 'box': 0.0, 'lady': 0.0, 'horses': 0.0, 'hare': 0.027777777777777776, 'cart': 0.0, 'person': 0.0, 'man': 0.0, 'pony': 0.08333333333333333, 'horse': 0.8611111111111112, 'day': 0.0, 'animal': 0.027777777777777776, 'word': 0.0, 'sleigh': 0.0, 'snow': 0.0, 'woman': 0.0, 'miniature': 0.0, 'winter': 0.0}","{'carriage': 0.13513513513513514, 'rider': 0.02702702702702703, 'field': 0.02702702702702703, 'drawn': 0.10810810810810811, 'box': 0.02702702702702703, 'lady': 0.02702702702702703, 'horses': 0.02702702702702703, 'hare': 0.0, 'cart': 0.02702702702702703, 'person': 0.13513513513513514, 'man': 0.02702702702702703, 'pony': 0.02702702702702703, 'horse': 0.21621621621621623, 'day': 0.02702702702702703, 'animal': 0.0, 'word': 0.02702702702702703, 'sleigh': 0.02702702702702703, 'snow': 0.02702702702702703, 'woman': 0.02702702702702703, 'miniature': 0.02702702702702703, 'winter': 0.02702702702702703}",0.6959058106028965
12964,2367168,752532,http://manynames.upf.edu//2367168_752532_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K/2367168.jpg,sheep,animals_plants,ungulate.n.01,{'animal': 1.0},1.0,{'None': 1.0},2367168.jpg,animal,"[{'27': ['sheep', 'animal']}]",sheep,"{'sheep': 1.0, 'animal': 1.0}","{'sheep': {'None': 1.0}, 'animal': {'None': 1.0}}",27,0.925925925925926,0.3809465857053902,2,animals_plants,val,"{'sheep': {'sheep': 1.0, 'animal': 1.0}, 'animal': {'sheep': 1.0, 'animal': 1.0}}","[183, 0, 206, 227]","[212, 0, 253, 278]","{'field': 0.0, 'grass': 0.0, 'goat': 0.03571428571428571, 'foreground': 0.0, 'background': 0.0, 'adult': 0.0, 'eating': 0.0, 'animal': 0.07142857142857142, 'sheep': 0.8928571428571429}","{'field': 0.10526315789473684, 'grass': 0.21052631578947367, 'goat': 0.0, 'foreground': 0.10526315789473684, 'background': 0.05263157894736842, 'adult': 0.05263157894736842, 'eating': 0.05263157894736842, 'animal': 0.0, 'sheep': 0.42105263157894735}",0.8476367608864055
1947,2318778,3259336,http://manynames.upf.edu//2318778_3259336_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K/2318778.jpg,goat,animals_plants,ungulate.n.01,{'sheep': 1.0},1.0,{'None': 1.0},2318778.jpg,animal,[{'34': ['sheep']}],sheep,{'sheep': 1.0},{'sheep': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'sheep': {'sheep': 1.0}},"[62, 121, 229, 152]","[67, 137, 280, 188]","{'animal': 0.02857142857142857, 'sheep': 0.9714285714285714, 'lamb': 0.0}","{'animal': 0.0, 'sheep': 0.9, 'lamb': 0.1}",0.9918980394599869
8139,2349429,3599342,http://manynames.upf.edu//2349429_3599342_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2349429.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2349429.jpg,animal,[{'35': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[74, 45, 137, 334]","[80, 46, 169, 401]","{'giraffe': 0.9722222222222222, 'zebra': 0.027777777777777776, 'glass': 0.0, 'enclosure': 0.0, 'fence': 0.0}","{'giraffe': 0.7142857142857143, 'zebra': 0.0, 'glass': 0.07142857142857142, 'enclosure': 0.14285714285714285, 'fence': 0.07142857142857142}",0.9805990899961092
13069,2367569,751162,http://manynames.upf.edu//2367569_751162_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2367569.jpg,bird,animals_plants,bird.n.01,{},1.0,{'None': 1.0},2367569.jpg,animal,[{'33': ['bird']}],bird,{'bird': 1.0},{'bird': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'bird': {'bird': 1.0}},"[84, 94, 144, 299]","[68, 77, 136, 274]","{'parrot': 0.029411764705882353, 'bird': 0.9705882352941176, 'house': 0.0, 'wren': 0.0, 'feeder': 0.0, 'sparrow': 0.0, 'finch': 0.0}","{'parrot': 0.0, 'bird': 0.09523809523809523, 'house': 0.42857142857142855, 'wren': 0.047619047619047616, 'feeder': 0.047619047619047616, 'sparrow': 0.047619047619047616, 'finch': 0.3333333333333333}",-0.13760978406854807
1654,2317626,1019023,http://manynames.upf.edu//2317626_1019023_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K/2317626.jpg,sheep,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2317626.jpg,animal,[{'35': ['sheep']}],sheep,{'sheep': 1.0},{'sheep': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'sheep': {'sheep': 1.0}},"[160, 0, 327, 295]","[167, 0, 364, 329]","{'lamb': 0.027777777777777776, 'snow': 0.0, 'cat': 0.0, 'goat': 0.0, 'box': 0.0, 'animal': 0.0, 'sheep': 0.9722222222222222}","{'lamb': 0.0, 'snow': 0.07692307692307693, 'cat': 0.23076923076923078, 'goat': 0.07692307692307693, 'box': 0.07692307692307693, 'animal': 0.07692307692307693, 'sheep': 0.46153846153846156}",0.8899149730250501
14330,2372254,2112343,http://manynames.upf.edu//2372254_2112343_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2372254.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2372254.jpg,animal,[{'30': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[229, 43, 260, 331]","[266, 44, 317, 402]","{'giraffe': 0.967741935483871, 'field': 0.0, 'middle': 0.0, 'grass': 0.0, 'camel': 0.03225806451612903, 'border': 0.0}","{'giraffe': 0.8, 'field': 0.05, 'middle': 0.05, 'grass': 0.05, 'camel': 0.0, 'border': 0.05}",0.9952760692668704
4019,2330188,3239411,http://manynames.upf.edu//2330188_3239411_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2330188.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2330188.jpg,animal,[{'34': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[0, 32, 430, 343]","[0, 31, 520, 416]","{'front': 0.0, 'giraffe': 0.9444444444444444, 'zoo': 0.0, 'mirror': 0.0, 'giraffe head': 0.027777777777777776, 'head': 0.0, 'fence': 0.0, 'border': 0.0, 'area': 0.0, 'animal': 0.027777777777777776, 'wild': 0.0, 'camera': 0.0}","{'front': 0.045454545454545456, 'giraffe': 0.5, 'zoo': 0.09090909090909091, 'mirror': 0.045454545454545456, 'giraffe head': 0.0, 'head': 0.09090909090909091, 'fence': 0.045454545454545456, 'border': 0.045454545454545456, 'area': 0.045454545454545456, 'animal': 0.0, 'wild': 0.045454545454545456, 'camera': 0.045454545454545456}",0.9717974294586496
24195,2413252,298447,http://manynames.upf.edu//2413252_298447_cow.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413252.jpg,cow,animals_plants,ungulate.n.01,"{'animal': 1.0, 'oxen': 1.0, 'bull': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2413252.jpg,animal,"[{'32': ['bull', 'cow', 'oxen', 'animal']}]",cow,"{'cow': 0.83, 'bull': 0.83, 'oxen': 0.83, 'animal': 1.0}","{'cow': {'None': 0.7, 'visual': 0.3}, 'bull': {'None': 0.7, 'visual': 0.3}, 'oxen': {'None': 0.7, 'visual': 0.3}, 'animal': {'None': 1.0}}",32,0.78125,1.098397117295888,4,animals_plants,train,"{'cow': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}, 'bull': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}, 'oxen': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}, 'animal': {'cow': 1.0, 'bull': 1.0, 'oxen': 1.0, 'animal': 1.0}}","[189, 87, 168, 206]","[219, 97, 208, 253]","{'zebu': 0.027777777777777776, 'beach': 0.0, 'sand': 0.0, 'gazelle': 0.027777777777777776, 'cow': 0.6944444444444444, 'goat': 0.027777777777777776, 'antelope': 0.027777777777777776, 'horn': 0.0, 'ox': 0.0, 'cows': 0.0, 'animal': 0.05555555555555555, 'oxen': 0.05555555555555555, 'bull': 0.08333333333333333}","{'zebu': 0.0, 'beach': 0.23529411764705882, 'sand': 0.11764705882352941, 'gazelle': 0.0, 'cow': 0.23529411764705882, 'goat': 0.058823529411764705, 'antelope': 0.0, 'horn': 0.058823529411764705, 'ox': 0.058823529411764705, 'cows': 0.058823529411764705, 'animal': 0.0, 'oxen': 0.0, 'bull': 0.17647058823529413}",0.5203233883487854
18768,2390532,1249430,http://manynames.upf.edu//2390532_1249430_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390532.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2390532.jpg,animal,[{'31': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[20, 113, 296, 345]","[11, 94, 272, 315]","{'picture': 0.0, 'giraffe': 0.96875, 'feeding': 0.0, 'middle': 0.0, 'trunk': 0.0, 'trees': 0.0, 'food': 0.0, 'enclosure': 0.0, 'piece': 0.0, 'grass': 0.0, 'ground': 0.0, 'right': 0.0, 'animal': 0.03125, 'zoo': 0.0, 'giraffes': 0.0}","{'picture': 0.04, 'giraffe': 0.32, 'feeding': 0.04, 'middle': 0.04, 'trunk': 0.04, 'trees': 0.04, 'food': 0.04, 'enclosure': 0.04, 'piece': 0.04, 'grass': 0.04, 'ground': 0.04, 'right': 0.04, 'animal': 0.0, 'zoo': 0.12, 'giraffes': 0.12}",0.9088409381767903
11586,2362343,3890563,http://manynames.upf.edu//2362343_3890563_flamingo.png,https://cs.stanford.edu/people/rak248/VG_100K/2362343.jpg,bird,animals_plants,bird.n.01,"{'bird': 1.0, 'swan': 1.0, 'flamingo': 1.0, 'duck': 1.0}",1.0,{'None': 1.0},2362343.jpg,animal,"[{'36': ['duck', 'flamingo', 'swan', 'bird']}]",flamingo,"{'flamingo': 1.0, 'bird': 1.0, 'swan': 0.67, 'duck': 0.5}","{'flamingo': {'None': 1.0}, 'bird': {'None': 1.0}, 'swan': {'None': 0.7, 'visual': 0.3}, 'duck': {'visual': 0.7, 'None': 0.3}}",36,0.5,1.4932133643654213,4,animals_plants,train,"{'flamingo': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}, 'bird': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}, 'swan': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}, 'duck': {'flamingo': 1.0, 'bird': 1.0, 'swan': 1.0, 'duck': 1.0}}","[33, 35, 435, 426]","[23, 24, 396, 388]","{'orange': 0.0, 'name': 0.0, 'swan': 0.05555555555555555, 'frame': 0.0, 'bird': 0.3888888888888889, 'neck': 0.0, 'box': 0.0, 'square': 0.0, 'plumage': 0.0, 'body': 0.0, 'pink': 0.0, 'duck': 0.05555555555555555, 'flamingo': 0.5}","{'orange': 0.05263157894736842, 'name': 0.05263157894736842, 'swan': 0.0, 'frame': 0.05263157894736842, 'bird': 0.0, 'neck': 0.05263157894736842, 'box': 0.05263157894736842, 'square': 0.05263157894736842, 'plumage': 0.05263157894736842, 'body': 0.05263157894736842, 'pink': 0.05263157894736842, 'duck': 0.0, 'flamingo': 0.5263157894736842}",0.6829340398759727
20194,2397185,1191963,http://manynames.upf.edu//2397185_1191963_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2397185.jpg,dog,animals_plants,dog.n.01,{'puppy': 1.0},1.0,{'None': 1.0},2397185.jpg,animal,"[{'31': ['puppy', 'dog']}]",dog,"{'dog': 1.0, 'puppy': 1.0}","{'dog': {'None': 1.0}, 'puppy': {'None': 1.0}}",31,0.935483870967742,0.345117314944953,2,animals_plants,train,"{'dog': {'dog': 1.0, 'puppy': 1.0}, 'puppy': {'dog': 1.0, 'puppy': 1.0}}","[117, 104, 303, 226]","[132, 117, 368, 276]","{'baby': 0.0, 'person': 0.03125, 'blanket': 0.0, 'puppy': 0.0625, 'dog': 0.90625, 'toy': 0.0, 'blue': 0.0, 'bear': 0.0}","{'baby': 0.07142857142857142, 'person': 0.0, 'blanket': 0.07142857142857142, 'puppy': 0.0, 'dog': 0.5714285714285714, 'toy': 0.07142857142857142, 'blue': 0.07142857142857142, 'bear': 0.14285714285714285}",0.9530235682879825
18569,2389636,503614,http://manynames.upf.edu//2389636_503614_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389636.jpg,dog,animals_plants,dog.n.01,{'animal': 1.0},0.83,"{'bounding box': 0.3, 'None': 0.7}",2389636.jpg,animal,"[{'33': ['dog', 'animal']}]",dog,"{'dog': 0.83, 'animal': 0.83}","{'dog': {'None': 0.7, 'bounding box': 0.3}, 'animal': {'None': 0.7, 'bounding box': 0.3}}",33,0.9393939393939394,0.3298460702071463,2,animals_plants,train,"{'dog': {'dog': 1.0, 'animal': 1.0}, 'animal': {'dog': 1.0, 'animal': 1.0}}","[9, 6, 452, 407]","[3, 0, 496, 447]","{'picture': 0.0, 'one-eyed dog': 0.02857142857142857, 'smile': 0.0, 'dog': 0.8857142857142857, 'donut': 0.02857142857142857, 'beautiful': 0.0, 'doggie': 0.0, 'car.': 0.0, 'head': 0.0, 'eyes': 0.0, 'riku': 0.0, 'animal': 0.05714285714285714, 'car': 0.0}","{'picture': 0.05, 'one-eyed dog': 0.0, 'smile': 0.05, 'dog': 0.5, 'donut': 0.0, 'beautiful': 0.05, 'doggie': 0.05, 'car.': 0.05, 'head': 0.05, 'eyes': 0.05, 'riku': 0.05, 'animal': 0.0, 'car': 0.1}",0.9620350272640784
