Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
2614,2322428,2930306,http://manynames.upf.edu//2322428_2930306_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2322428.jpg,bridge,buildings,bridge.n.01,"{'road': 0.5, 'roadway': 0.5}",0.75,"{'other': 0.2, 'None': 0.8}",2322428.jpg,"structure, construction","[{'23': ['road', 'roadway', 'bridge']}, {'7': ['car', 'truck']}, {'2': ['vest']}]",bridge,"{'vest': 0.5, 'car': 0.25, 'truck': 0.5, 'bridge': 0.75, 'road': 1.0, 'roadway': 1.0}","{'vest': {'None': 0.2, 'bounding box': 0.8}, 'car': {'other': 0.2, 'bounding box': 0.8}, 'truck': {'None': 0.2, 'bounding box': 0.8}, 'bridge': {'other': 0.2, 'None': 0.8}, 'road': {'None': 1.0}, 'roadway': {'None': 1.0}}",23,0.6086956521739131,1.264672679395722,3,buildings,train,"{'vest': {'vest': 1.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'car': {'vest': 0.0, 'car': 1.0, 'truck': 0.75, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'truck': {'vest': 0.0, 'car': 0.75, 'truck': 1.0, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'bridge': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 1.0, 'road': 0.5, 'roadway': 0.5}, 'road': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.5, 'road': 1.0, 'roadway': 1.0}, 'roadway': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.5, 'road': 1.0, 'roadway': 1.0}}","[0, 180, 469, 316]","[0, 154, 420, 290]","{'bridge': 14, 'road': 7, 'roadway': 2, 'truck': 4, 'car': 3, 'vest': 2, 'ground': 1, 'pickup truck': 1, 'street': 1, 'wheel': 1}","[['a man standing by the side of a highway holding a big blue truck'], ['the blue truck with the blue bed and white lines on the side of it'], ['this is a man with his truck parked at a truck stop'], ['a man standing in front of a blue truck'], ['the truck that i was standing next to while i was taking the photo'], ['a blue truck'], ['the blue truck'], ['this is a truck'], ['a person in safety equipment'], ['a man in hard hat and safety vest standing next to a blue pickup truck on the side of the']]"
24278,2413574,170779,http://manynames.upf.edu//2413574_170779_storefront.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413574.jpg,restaurant,buildings,restaurant.n.01,"{'shop': 1.0, 'building': 0.67, 'storefront': 0.67, 'store': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2413574.jpg,"structure, construction","[{'20': ['store', 'restaurant', 'shop', 'storefront']}, {'14': ['store', 'restaurant', 'shop', 'building']}, {'2': ['patio']}, {'2': ['pole']}, {'4': ['window']}]",storefront,"{'pole': 0.33, 'window': 0.33, 'patio': 1.0, 'storefront': 1.0, 'store': 0.83, 'restaurant': 0.83, 'shop': 0.83, 'building': 0.5}","{'pole': {'bounding box': 1.0}, 'window': {'bounding box': 1.0}, 'patio': {'None': 1.0}, 'storefront': {'None': 1.0}, 'store': {'None': 0.7, 'visual': 0.3}, 'restaurant': {'None': 0.7, 'visual': 0.3}, 'shop': {'None': 0.7, 'visual': 0.3}, 'building': {'bounding box': 0.7, 'None': 0.3}}",22,0.3636363636363636,2.170134892428194,5,buildings,train,"{'pole': {'pole': 1.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'window': {'pole': 0.0, 'window': 1.0, 'patio': 0.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'patio': {'pole': 0.0, 'window': 0.0, 'patio': 1.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'storefront': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 1.0, 'store': 0.67, 'restaurant': 0.67, 'shop': 0.67, 'building': 0.33}, 'store': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'restaurant': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'shop': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'building': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.33, 'store': 0.67, 'restaurant': 0.67, 'shop': 0.67, 'building': 1.0}}","[137, 145, 304, 133]","[156, 166, 369, 166]","{'storefront': 8, 'store': 5, 'restaurant': 4, 'shop': 3, 'building': 2, 'window': 4, 'pole': 2, 'patio': 2, 'curtain': 1, 'chair': 1, 'awning': 1, 'canopy': 1, 'diner': 1}","[['restaurant ""missions de balaac""'], [''], ['a street sign for the building of the mission of balaz'], ['the restaurant in the red box'], ['a restaurant in balzac, france'], ['the restaurant ""balaac""'], ['a red restaurant'], ['the restaurant on the corner of this street'], ['a building with a red awning'], ['the building with a red awning']]"
19210,2392494,1229424,http://manynames.upf.edu//2392494_1229424_building.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2392494.jpg,house,buildings,house.n.01,"{'building': 1.0, 'steeple': 0.5, 'roof': 0.25}",0.75,"{'bounding box': 0.2, 'None': 0.8}",2392494.jpg,"structure, construction","[{'17': ['house', 'steeple', 'building']}, {'5': ['roof', 'steeple']}, {'13': ['clock']}]",building,"{'house': 0.75, 'building': 1.0, 'steeple': 0.88, 'roof': 0.88, 'clock': 0.25}","{'house': {'None': 0.8, 'bounding box': 0.2}, 'building': {'None': 1.0}, 'steeple': {'None': 0.8, 'visual': 0.2}, 'roof': {'None': 0.8, 'bounding box': 0.2}, 'clock': {'bounding box': 1.0}}",17,0.5294117647058824,1.37928048729106,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'steeple': 0.5, 'roof': 0.25, 'clock': 0.0}, 'building': {'house': 1.0, 'building': 1.0, 'steeple': 0.5, 'roof': 0.25, 'clock': 0.0}, 'steeple': {'house': 0.5, 'building': 0.5, 'steeple': 1.0, 'roof': 0.5, 'clock': 0.0}, 'roof': {'house': 0.25, 'building': 0.25, 'steeple': 0.5, 'roof': 1.0, 'clock': 0.0}, 'clock': {'house': 0.0, 'building': 0.0, 'steeple': 0.0, 'roof': 0.0, 'clock': 1.0}}","[0, 0, 421, 344]","[0, 0, 510, 411]","{'building': 9, 'house': 6, 'steeple': 2, 'clock': 13, 'roof': 3, 'watch': 1, 'clock tower': 1, 'tower': 1}","[['this is a clock tower'], ['a clock on a house'], ['clock in a house on a building'], ['a wooden clock tower'], ['clock on a house'], ['a clock tower'], ['the clock in the red box'], ['a clock in a house'], ['this is a house'], ['a clock with a clock face']]"
17809,2385899,1291684,http://manynames.upf.edu//2385899_1291684_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385899.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2385899.jpg,"structure, construction","[{'30': ['house', 'building']}, {'3': ['sign']}]",house,"{'sign': 0.17, 'house': 1.0, 'building': 1.0}","{'sign': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}}",30,0.7,0.8812908992306926,2,buildings,train,"{'sign': {'sign': 1.0, 'house': 0.0, 'building': 0.0}, 'house': {'sign': 0.0, 'house': 1.0, 'building': 1.0}, 'building': {'sign': 0.0, 'house': 1.0, 'building': 1.0}}","[0, 1, 289, 339]","[0, 0, 259, 310]","{'house': 21, 'building': 9, 'sign': 3, 'door': 1, 'wall': 1, 'wood': 1}","[['the sign in the middle of the photo'], ['a red fire hydrant'], ['a house'], ['a red fire hydrant'], ['a sign'], ['a red fire hydrant'], ['the house'], ['a house with a fire hydrant'], ['a red fire hydrant with the word ""psycho"" on it'], ['the sign on the right']]"
20812,2400019,412084,http://manynames.upf.edu//2400019_412084_dugout.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400019.jpg,dugout,buildings,shelter.n.01,{'dug out': 1.0},1.0,{'None': 1.0},2400019.jpg,"structure, construction","[{'4': ['men', 'team']}, {'2': ['helmet']}, {'20': ['dugout']}]",dugout,"{'men': 0.5, 'team': 0.5, 'helmet': 0.17, 'dugout': 1.0}","{'men': {'bounding box': 0.7, 'None': 0.3}, 'team': {'bounding box': 0.7, 'None': 0.3}, 'helmet': {'bounding box': 1.0}, 'dugout': {'None': 1.0}}",20,1.0,0.0,1,buildings,train,"{'men': {'men': 1.0, 'team': 1.0, 'helmet': 0.0, 'dugout': 0.0, 'dug out': 0.0}, 'team': {'men': 1.0, 'team': 1.0, 'helmet': 0.0, 'dugout': 0.0, 'dug out': 0.0}, 'helmet': {'men': 0.0, 'team': 0.0, 'helmet': 1.0, 'dugout': 0.0, 'dug out': 0.0}, 'dugout': {'men': 0.0, 'team': 0.0, 'helmet': 0.0, 'dugout': 1.0, 'dug out': 1.0}, 'dug out': {'men': 0.0, 'team': 0.0, 'helmet': 0.0, 'dugout': 1.0, 'dug out': 1.0}}","[1, 1, 498, 100]","[0, 0, 597, 126]","{'dugout': 20, 'men': 2, 'helmet': 2, 'team': 2, 'hat': 1, 'stadium': 1, 'pipe': 1, 'baseball fail': 1, 'baseball dugout': 1, 'bullpen': 1, 'pit': 1, 'players': 1, 'sidelines': 1, 'baseballs': 1, 'cap': 1}","[['a baseball bat'], ['a baseball bat'], ['a baseball bat'], ['a baseball'], ['baseball bat'], ['a baseball bat'], ['a baseball bat'], ['a baseball bat'], ['the batter'], ['the ball that the batter is swinging at.']]"
8898,2352556,853253,http://manynames.upf.edu//2352556_853253_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2352556.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2352556.jpg,"structure, construction","[{'32': ['house', 'building']}]",house,"{'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",33,0.9090909090909092,0.5229784263810124,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[102, 0, 397, 231]","[115, 0, 480, 282]","{'house': 30, 'building': 2, 'home': 1, 'door': 1, 'shirt': 1, 'jacket': 1}","[['the house on the left, the one with the red brick chimney'], ['the house with the tree.'], ['a person with a suitcase on the sidewalk in front of a house'], ['the red suitcase'], ['the tree on the sidewalk'], ['the young man on the front porch'], ['man standing next to the trunk of a tree, holding a suitcase'], ['a suitcase'], ['a man standing next to a tree'], ['the house next to the tree']]"
16204,2378984,1362335,http://manynames.upf.edu//2378984_1362335_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378984.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2378984.jpg,"structure, construction","[{'24': ['house', 'building']}, {'3': ['helmet']}, {'2': ['jacket']}, {'2': ['mirror']}]",house,"{'helmet': 0.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'helmet': {'bounding box': 1.0}, 'jacket': {'bounding box': 1.0}, 'mirror': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",25,0.88,0.6395563653739033,3,buildings,train,"{'helmet': {'helmet': 1.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'jacket': {'helmet': 0.0, 'jacket': 1.0, 'mirror': 0.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'mirror': {'helmet': 0.0, 'jacket': 0.0, 'mirror': 1.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'house': {'helmet': 0.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'helmet': 0.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'helmet': 'NA', 'jacket': 'NA', 'mirror': 'NA', 'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[195, 0, 304, 128]","[226, 0, 370, 160]","{'house': 22, 'building': 2, 'home': 1, 'helmet': 3, 'mirror': 2, 'jacket': 2, 'window': 1, 't-shirt': 1, 'wheel': 1, 'mask': 1}","[['stop sign'], ['motorcycle helmet'], ['a blue motorcycle'], ['a motorcycle rider'], ['the blue motorcycle'], ['a motorcycle rider'], ['a man wearing a helmet on a motorcycle'], ['the red bike with a helmet'], ['the man on the motorcycle'], ['motorcycle rider wearing black jacket']]"
5250,2336913,2340730,http://manynames.upf.edu//2336913_2340730_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2336913.jpg,overpass,buildings,bridge.n.01,{'bridge': 1.0},1.0,{'None': 1.0},2336913.jpg,"structure, construction","[{'24': ['overpass', 'bridge']}, {'5': ['train']}]",bridge,"{'train': 0.33, 'bridge': 1.0, 'overpass': 1.0}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}, 'overpass': {'None': 1.0}}",24,0.9166666666666666,0.4138168503036338,2,buildings,,"{'train': {'train': 1.0, 'bridge': 0.0, 'overpass': 0.0}, 'bridge': {'train': 0.0, 'bridge': 1.0, 'overpass': 1.0}, 'overpass': {'train': 0.0, 'bridge': 1.0, 'overpass': 1.0}}","[133, 80, 365, 110]","[152, 89, 443, 138]","{'bridge': 22, 'overpass': 2, 'train': 5, 'steps': 1, 'airplane': 1, 'crosswalk': 1, 'staircase': 1, 'stairs': 1, 'boardwalk': 1, 'pedestrian bridge': 1}","[['a train on a track at a train station'], ['the train that is waiting for you to get off'], ['the red box in the picture'], ['the train station at the start of the track.'], ['train'], ['a train'], ['a train traveling down the tracks'], ['train on the tracks'], ['train at a station'], ['a train']]"
2133,2319572,3208534,http://manynames.upf.edu//2319572_3208534_building.png,https://cs.stanford.edu/people/rak248/VG_100K/2319572.jpg,restaurant,buildings,restaurant.n.01,"{'store': 1.0, 'building': 1.0}",1.0,{'None': 1.0},2319572.jpg,"structure, construction","[{'28': ['store', 'building']}]",building,"{'building': 1.0, 'store': 1.0}","{'building': {'None': 1.0}, 'store': {'None': 1.0}}",28,0.7142857142857143,0.8631205685666309,2,buildings,train,"{'building': {'building': 1.0, 'store': 1.0}, 'store': {'building': 1.0, 'store': 1.0}}","[0, 12, 300, 170]","[0, 7, 365, 210]","{'building': 20, 'store': 8, 'light': 1, 't-shirt': 1, 'restaurant': 1, 'sign': 1, 'storefront': 1, 'costa': 1}","[['a tree'], ['a red box'], ['the blue box'], ['the tree in the park'], ['the white box with the first name that comes to mind is the costa coffee in the shopping centre'], ['the tree in the foreground, next to the yellow tape'], ['tree'], ['the red box with the first name that comes to mind'], ['the costa coffee shop'], ['tree in the centre of town']]"
5453,2338009,3703986,http://manynames.upf.edu//2338009_3703986_building.png,https://cs.stanford.edu/people/rak248/VG_100K/2338009.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2338009.jpg,"structure, construction","[{'27': ['house', 'building']}, {'3': ['dog']}, {'2': ['door']}]",building,"{'door': 0.33, 'dog': 0.33, 'building': 1.0, 'house': 1.0}","{'door': {'bounding box': 1.0}, 'dog': {'bounding box': 1.0}, 'building': {'None': 1.0}, 'house': {'None': 1.0}}",27,0.7407407407407407,0.8256265261578954,2,buildings,train,"{'door': {'door': 1.0, 'dog': 0.0, 'building': 0.0, 'house': 0.0}, 'dog': {'door': 0.0, 'dog': 1.0, 'building': 0.0, 'house': 0.0}, 'building': {'door': 0.0, 'dog': 0.0, 'building': 1.0, 'house': 1.0}, 'house': {'door': 0.0, 'dog': 0.0, 'building': 1.0, 'house': 1.0}}","[0, 0, 499, 196]","[0, 0, 597, 241]","{'building': 20, 'house': 7, 'dog': 3, 'door': 2, 'window': 1, 'storefronts': 1, 'room': 1}","[['a dog in a red box'], ['the dog'], ['dog'], ['dog'], ['this is a dog running in the street'], ['dog walking in the street'], ['a dog running in the street'], ['this is a dog running down the street'], ['this is a dog running on the street'], ['a dog']]"
23954,2412369,3804856,http://manynames.upf.edu//2412369_3804856_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2412369.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2412369.jpg,"structure, construction","[{'33': ['house', 'building']}]",house,"{'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",34,0.8235294117647058,0.7870046561900534,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[10, 15, 234, 238]","[5, 11, 286, 291]","{'house': 28, 'building': 5, 'home': 1}","[['house with a train in the background'], ['a tram in a residential area of a city'], ['a tram in the town of zilina'], ['the building in the picture'], ['the yellow building on the right'], ['house on the right'], ['the big house on the corner of the street'], ['the house on the right is the one that i can remember'], ['the house with the yellow fence'], ['this is a house on the left of the street.  it is on the corner of a street']]"
7589,2347433,890881,http://manynames.upf.edu//2347433_890881_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2347433.jpg,garage,buildings,outbuilding.n.01,{'building': 1.0},0.83,"{'visual': 0.3, 'None': 0.7}",2347433.jpg,"structure, construction","[{'20': ['walkway', 'bridge']}, {'8': ['building']}]",bridge,"{'building': 0.83, 'bridge': 0.5, 'walkway': 0.5}","{'building': {'bounding box': 0.3, 'None': 0.7}, 'bridge': {'None': 0.3, 'bounding box': 0.7}, 'walkway': {'None': 0.3, 'bounding box': 0.7}}",20,0.9,0.4689955935892813,2,buildings,train,"{'building': {'building': 1.0, 'bridge': 0.0, 'walkway': 0.0}, 'bridge': {'building': 0.0, 'bridge': 1.0, 'walkway': 1.0}, 'walkway': {'building': 0.0, 'bridge': 1.0, 'walkway': 1.0}}","[76, 0, 416, 171]","[84, 0, 504, 211]","{'bridge': 18, 'walkway': 2, 'building': 8, 'garage': 1, 'skywalk': 1, 'train': 1, 'parking garage': 1, 'sticker': 1, 'railing': 1}","[['bus, taxi, car, van, limo, bus, van, van, limo,'], ['a bus in the airport'], ['the large blue bus'], ['the blue bus that is parked under the red bus'], ['a blue bus'], ['bus, bus stop, bus, bus stop, bus, bus stop, bus stop, bus stop'], ['blue and white bus'], ['this is a large blue bus'], ['blue bus with yellow stripes'], ['blue bus with yellow line']]"
7746,2348021,1679004,http://manynames.upf.edu//2348021_1679004_dugout.png,https://cs.stanford.edu/people/rak248/VG_100K/2348021.jpg,dugout,buildings,shelter.n.01,{},1.0,{'None': 1.0},2348021.jpg,"structure, construction","[{'3': ['cap']}, {'26': ['dugout']}, {'2': ['baseball players']}]",dugout,"{'baseball players': 0.5, 'cap': 0.33, 'dugout': 1.0}","{'baseball players': {'None': 0.3, 'bounding box': 0.7}, 'cap': {'bounding box': 1.0}, 'dugout': {'None': 1.0}}",26,1.0,0.0,1,buildings,train,"{'baseball players': {'baseball players': 1.0, 'cap': 0.0, 'dugout': 0.0}, 'cap': {'baseball players': 0.0, 'cap': 1.0, 'dugout': 0.0}, 'dugout': {'baseball players': 0.0, 'cap': 0.0, 'dugout': 1.0}}","[4, 89, 494, 281]","[0, 89, 540, 310]","{'dugout': 26, 'cap': 3, 'baseball players': 2, 't-shirt': 1, 'stand': 1, 'baseball bat': 1, 'crowd': 1, 'men': 1}","[['baseball player 2,'], [""the oriole's mascot""], ['baseball bat'], [''], [""a baseball player's glove""], ['a baseball bat'], ['baseball player #2'], ['a bat'], ['a bat'], [""the orioles' second baseman (2b) is 2b2, and the catcher (c)""]]"
8590,2351287,3897862,http://manynames.upf.edu//2351287_3897862_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2351287.jpg,house,buildings,house.n.01,"{'barn': 1.0, 'hose': 0.67, 'building': 1.0}",1.0,{'None': 1.0},2351287.jpg,"structure, construction","[{'31': ['hose', 'building', 'house', 'barn']}, {'2': ['door']}, {'2': ['window']}]",house,"{'window': 0.33, 'door': 0.33, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.5}","{'window': {'bounding box': 1.0}, 'door': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'barn': {'None': 1.0}, 'building': {'None': 1.0}, 'hose': {'visual': 0.3, 'linguistic': 0.7}}",31,0.6451612903225806,1.447640684443725,4,buildings,train,"{'window': {'window': 1.0, 'door': 0.0, 'house': 0.0, 'barn': 0.0, 'building': 0.0, 'hose': 0.0}, 'door': {'window': 0.0, 'door': 1.0, 'house': 0.0, 'barn': 0.0, 'building': 0.0, 'hose': 0.0}, 'house': {'window': 0.0, 'door': 0.0, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.67}, 'barn': {'window': 0.0, 'door': 0.0, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.67}, 'building': {'window': 0.0, 'door': 0.0, 'house': 1.0, 'barn': 1.0, 'building': 1.0, 'hose': 0.67}, 'hose': {'window': 0.0, 'door': 0.0, 'house': 0.67, 'barn': 0.67, 'building': 0.67, 'hose': 1.0}}","[38, 28, 254, 160]","[38, 26, 310, 198]","{'house': 20, 'barn': 6, 'building': 3, 'hose': 2, 'window': 2, 'door': 2, 'farm': 1}","[['the large house with two large windows.'], ['the farm house with the chickens in the field.'], ['an old barn, in a field, near a river.  i believe the barn is red.'], ['farmhouse with chickens'], ['an open field with a barn, chickens, and a house'], ['this is a farm house with a barn in front of it.'], ['a barn with sheep grazing'], ['this is a sheep pen with a cow and two chickens.'], ['house with chicken coop on top'], ['farm house']]"
11339,2361484,1730668,http://manynames.upf.edu//2361484_1730668_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2361484.jpg,bridge,buildings,bridge.n.01,"{'overpass': 1.0, 'train': 0.33}",1.0,{'None': 1.0},2361484.jpg,"structure, construction","[{'22': ['overpass', 'bridge']}, {'4': ['train']}]",bridge,"{'train': 0.17, 'bridge': 1.0, 'overpass': 1.0, 'structure': 'NA'}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}, 'overpass': {'None': 1.0}, 'structure': 'NA'}",23,0.6956521739130435,1.0666152167384504,3,buildings,train,"{'train': {'train': 1.0, 'bridge': 0.33, 'overpass': 0.33, 'structure': 'NA'}, 'bridge': {'train': 0.33, 'bridge': 1.0, 'overpass': 1.0, 'structure': 'NA'}, 'overpass': {'train': 0.33, 'bridge': 1.0, 'overpass': 1.0, 'structure': 'NA'}, 'structure': {'train': 'NA', 'bridge': 'NA', 'overpass': 'NA', 'structure': 'NA'}}","[77, 2, 422, 88]","[85, 0, 511, 112]","{'bridge': 16, 'overpass': 6, 'structure': 1, 'train': 4, 'truck': 1, 'pole': 1, 'tam': 1, 'walkway': 1, 'overhang': 1, 'tilt': 1, 'roof': 1, 'building': 1, 'secondarily': 1}","[['the red box with the first name that comes to mind is the train'], ['red box at a train station'], ['red train on the platform'], ['the london underground'], ['a train'], ['london underground station'], ['red train'], ['the red and blue train'], [""the london underground's piccadilly circus station""], ['a red bus']]"
